401.5,6.08,400137271,957907,50000000,0.0191581,,401.5,0.0191581
401.525,6.08,400137271,958936,50000000,0.0191787,,401.525,0.0191787
401.55,6.08,400137271,959923,50000000,0.0191985,,401.55,0.0191985
401.575,6.08,400137271,960970,50000000,0.0192194,,401.575,0.0192194
401.6,6.08,400137271,962033,50000000,0.0192407,,401.6,0.0192407
401.625,6.08,400137271,962980,50000000,0.0192596,,401.625,0.0192596
401.65,6.09,400137271,963967,50000000,0.0192793,,401.65,0.0192793
401.675,6.09,400137271,964981,50000000,0.0192996,,401.675,0.0192996
401.7,6.09,400137271,966018,50000000,0.0193204,,401.7,0.0193204
401.725,6.09,400137271,967086,50000000,0.0193417,,401.725,0.0193417
401.75,6.09,400137271,968148,50000000,0.019363,,401.75,0.019363
401.775,6.09,400137271,969220,50000000,0.0193844,,401.775,0.0193844
401.8,6.09,400137271,970247,50000000,0.0194049,,401.8,0.0194049
401.825,6.09,400137271,971230,50000000,0.0194246,,401.825,0.0194246
401.85,6.1,400137271,972276,50000000,0.0194455,,401.85,0.0194455
401.875,6.1,400137271,973372,50000000,0.0194674,,401.875,0.0194674
401.9,6.1,400137271,974443,50000000,0.0194889,,401.9,0.0194889
401.925,6.1,400137271,975483,50000000,0.0195097,,401.925,0.0195097
401.95,6.1,400137271,976635,50000000,0.0195327,,401.95,0.0195327
401.975,6.1,400137271,977702,50000000,0.019554,,401.975,0.019554
402,6.1,400137271,978813,50000000,0.0195763,,402,0.0195763
402.025,6.11,400137271,979843,50000000,0.0195969,,402.025,0.0195969
402.05,6.11,400137271,980897,50000000,0.0196179,,402.05,0.0196179
402.075,6.11,400137271,981943,50000000,0.0196389,,402.075,0.0196389
402.1,6.11,400137271,983005,50000000,0.0196601,,402.1,0.0196601
402.125,6.11,400137271,983991,50000000,0.0196798,,402.125,0.0196798
402.15,6.11,400137271,985003,50000000,0.0197001,,402.15,0.0197001
402.175,6.11,400137271,986069,50000000,0.0197214,,402.175,0.0197214
402.2,6.11,400137271,987152,50000000,0.019743,,402.2,0.019743
402.225,6.12,400137271,988224,50000000,0.0197645,,402.225,0.0197645
402.25,6.12,400137271,989320,50000000,0.0197864,,402.25,0.0197864
402.275,6.12,400137271,990416,50000000,0.0198083,,402.275,0.0198083
402.3,6.12,400137271,991526,50000000,0.0198305,,402.3,0.0198305
402.325,6.12,400137271,992553,50000000,0.0198511,,402.325,0.0198511
402.35,6.12,400137271,993674,50000000,0.0198735,,402.35,0.0198735
402.375,6.12,400137271,994763,50000000,0.0198953,,402.375,0.0198953
402.4,6.12,400137271,995801,50000000,0.019916,,402.4,0.019916
402.425,6.13,400137271,996914,50000000,0.0199383,,402.425,0.0199383
402.45,6.13,400137271,997984,50000000,0.0199597,,402.45,0.0199597
402.475,6.13,400137271,999047,50000000,0.0199809,,402.475,0.0199809
402.5,6.13,400137271,1000115,50000000,0.0200023,,402.5,0.0200023
