random seed,call arrival count,blocked call count,Blocking probability,Service fraction,Offered Load,trunks,theoretical_erlang_B,,,,,,,trunks,Blocking probability,Offered Load
400137271,2669,664,0.2487823155,0.75122,12.0000000000,11,0.2477655465,,,,,,,11,0.2487823155,12.0000000000
400137271,2579,568,0.2202404033,0.77976,12.0000000000,12,0.1985673889,,,,,,,12,0.2202404033,12.0000000000
400137271,2366,354,0.1496196112,0.85038,12.0000000000,13,0.1549007544,,,,,,,13,0.1496196112,12.0000000000
400137271,2274,265,0.1165347405,0.88347,12.0000000000,14,0.1172098766,,,,,,,14,0.1165347405,12.0000000000
400137271,2228,216,0.0969479354,0.90305,12.0000000000,15,0.0857292495,,,,,,,15,0.0969479354,12.0000000000
400137271,2133,123,0.0576652602,0.94233,12.0000000000,16,0.0604125925,,,,,,,16,0.0576652602,12.0000000000
400137271,2099,85,0.0404954740,0.95950,12.0000000000,17,0.0409000344,,,,,,,17,0.0404954740,12.0000000000
400137271,2096,81,0.0386450382,0.96135,12.0000000000,18,0.0265429512,,,,,,,18,0.0386450382,12.0000000000
400137271,2044,32,0.0156555773,0.98434,12.0000000000,19,0.0164875720,,,,,,,19,0.0156555773,12.0000000000
400137271,2035,24,0.0117936118,0.98821,12.0000000000,20,0.0097956394,,,,,,,20,0.0117936118,12.0000000000
400137271,27418,25418,0.9270552192,0.07294,13.0000000000,1,0.9285714286,,,,,,,1,0.9270552192,13.0000000000
400137271,14350,12349,0.8605574913,0.13944,13.0000000000,2,0.8578680203,,,,,,,2,0.8605574913,13.0000000000
400137271,9522,7520,0.7897500525,0.21025,13.0000000000,3,0.7880200861,,,,,,,3,0.7897500525,13.0000000000
400137271,7209,5206,0.7221528645,0.27785,13.0000000000,4,0.7191851535,,,,,,,4,0.7221528645,13.0000000000
400137271,5973,3969,0.6644902059,0.33551,13.0000000000,5,0.6515535449,,,,,,,5,0.6644902059,13.0000000000
400137271,4892,2889,0.5905560098,0.40944,13.0000000000,6,0.5853546168,,,,,,,6,0.5905560098,13.0000000000
400137271,4155,2149,0.5172081829,0.48279,13.0000000000,7,0.5208633228,,,,,,,7,0.5172081829,13.0000000000
400137271,3746,1739,0.4642285104,0.53577,13.0000000000,8,0.4584063964,,,,,,,8,0.4642285104,13.0000000000
400137271,3319,1311,0.3949984935,0.60500,13.0000000000,9,0.3983668931,,,,,,,9,0.3949984935,13.0000000000
400137271,3097,1089,0.3516306103,0.64837,13.0000000000,10,0.3411850725,,,,,,,10,0.3516306103,13.0000000000
400137271,2836,828,0.2919605078,0.70804,13.0000000000,11,0.2873527240,,,,,,,11,0.2919605078,13.0000000000
400137271,2645,636,0.2404536862,0.75955,13.0000000000,12,0.2373972950,,,,,,,12,0.2404536862,13.0000000000
400137271,2478,467,0.1884584342,0.81154,13.0000000000,13,0.1918521205,,,,,,,13,0.1884584342,13.0000000000
400137271,2416,404,0.1672185430,0.83278,13.0000000000,14,0.1512104910,,,,,,,14,0.1672185430,13.0000000000
400137271,2326,312,0.1341358555,0.86586,13.0000000000,15,0.1158650788,,,,,,,15,0.1341358555,13.0000000000
400137271,2159,153,0.0708661417,0.92913,13.0000000000,16,0.0860404922,,,,,,,16,0.0708661417,13.0000000000
400137271,2131,121,0.0567808541,0.94322,13.0000000000,17,0.0617338504,,,,,,,17,0.0567808541,13.0000000000
400137271,2106,92,0.0436847104,0.95632,13.0000000000,18,0.0426825340,,,,,,,18,0.0436847104,13.0000000000
400137271,2093,77,0.0367892977,0.96321,13.0000000000,19,0.0283751750,,,,,,,19,0.0367892977,13.0000000000
400137271,2043,30,0.0146842878,0.98532,13.0000000000,20,0.0181098482,,,,,,,20,0.0146842878,13.0000000000
400137271,30622,28622,0.9346874796,0.06531,14.0000000000,1,0.9333333333,,,,,,,1,0.9346874796,14.0000000000
400137271,15313,13312,0.8693267159,0.13067,14.0000000000,2,0.8672566372,,,,,,,2,0.8693267159,14.0000000000
400137271,10268,8266,0.8050253214,0.19497,14.0000000000,3,0.8018702513,,,,,,,3,0.8050253214,14.0000000000
400137271,7953,5950,0.7481453540,0.25185,14.0000000000,4,0.7372946415,,,,,,,4,0.7481453540,14.0000000000
400137271,6471,4467,0.6903106166,0.30969,14.0000000000,5,0.6736745062,,,,,,,5,0.6903106166,14.0000000000
400137271,5271,3267,0.6198064883,0.38019,14.0000000000,6,0.6111834800,,,,,,,6,0.6198064883,14.0000000000
400137271,4590,2584,0.5629629630,0.43704,14.0000000000,7,0.5500293075,,,,,,,7,0.5629629630,14.0000000000
400137271,3957,1950,0.4927975739,0.50720,14.0000000000,8,0.4904591762,,,,,,,8,0.4927975739,14.0000000000
400137271,3490,1483,0.4249283668,0.57507,14.0000000000,9,0.4327645936,,,,,,,9,0.4249283668,14.0000000000
400137271,3185,1177,0.3695447410,0.63046,14.0000000000,10,0.3772847543,,,,,,,10,0.3695447410,14.0000000000
400137271,2943,933,0.3170234455,0.68298,14.0000000000,11,0.3244067633,,,,,,,11,0.3170234455,14.0000000000
400137271,2728,718,0.2631964809,0.73680,14.0000000000,12,0.2745604228,,,,,,,12,0.2631964809,14.0000000000
400137271,2663,654,0.2455876831,0.75441,14.0000000000,13,0.2282047661,,,,,,,13,0.2455876831,14.0000000000
400137271,2523,512,0.2029330163,0.79707,14.0000000000,14,0.1858035178,,,,,,,14,0.2029330163,14.0000000000
400137271,2297,283,0.1232041794,0.87680,14.0000000000,15,0.1477877628,,,,,,,15,0.1232041794,14.0000000000
400137271,2193,180,0.0820793434,0.91792,14.0000000000,16,0.1145069121,,,,,,,16,0.0820793434,14.0000000000
400137271,2152,141,0.0655204461,0.93448,14.0000000000,17,0.0861736511,,,,,,,17,0.0655204461,14.0000000000
400137271,2142,128,0.0597572362,0.94024,14.0000000000,18,0.0628139141,,,,,,,18,0.0597572362,14.0000000000
400137271,2137,125,0.0584932148,0.94151,14.0000000000,19,0.0442364975,,,,,,,19,0.0584932148,14.0000000000
400137271,2058,47,0.0228377065,0.97716,14.0000000000,20,0.0300354830,,,,,,,20,0.0228377065,14.0000000000
400137271,32708,30708,0.9388528800,0.06115,15.0000000000,1,0.9375000000,,,,,,,1,0.9388528800,15.0000000000
400137271,16203,14202,0.8765043510,0.12350,15.0000000000,2,0.8754863813,,,,,,,2,0.8765043510,15.0000000000
400137271,10904,8902,0.8163976522,0.18360,15.0000000000,3,0.8140376266,,,,,,,3,0.8163976522,15.0000000000
400137271,8273,6270,0.7578871026,0.24211,15.0000000000,4,0.7532473329,,,,,,,4,0.7578871026,15.0000000000
400137271,6664,4660,0.6992797119,0.30072,15.0000000000,5,0.6932272553,,,,,,,5,0.6992797119,15.0000000000
400137271,5524,3519,0.6370383780,0.36296,15.0000000000,6,0.6341108419,,,,,,,6,0.6370383780,15.0000000000
400137271,4857,2851,0.5869878526,0.41301,15.0000000000,7,0.5760572295,,,,,,,7,0.5869878526,15.0000000000
400137271,4196,2189,0.5216873213,0.47831,15.0000000000,8,0.5192555704,,,,,,,8,0.5216873213,15.0000000000
400137271,3827,1820,0.4755683303,0.52443,15.0000000000,9,0.4639294046,,,,,,,9,0.4755683303,15.0000000000
400137271,3437,1428,0.4154786151,0.58452,15.0000000000,10,0.4103405420,,,,,,,10,0.4154786151,15.0000000000
400137271,3022,1012,0.3348775645,0.66512,15.0000000000,11,0.3587915671,,,,,,,11,0.3348775645,15.0000000000
400137271,2880,872,0.3027777778,0.69722,15.0000000000,12,0.3096256284,,,,,,,12,0.3027777778,15.0000000000
400137271,2706,698,0.2579453067,0.74205,15.0000000000,13,0.2632216751,,,,,,,13,0.2579453067,15.0000000000
400137271,2556,544,0.2128325509,0.78717,15.0000000000,14,0.2199829287,,,,,,,14,0.2128325509,15.0000000000
400137271,2445,431,0.1762781186,0.82372,15.0000000000,15,0.1803163991,,,,,,,15,0.1762781186,15.0000000000
400137271,2317,302,0.1303409581,0.86966,15.0000000000,16,0.1446021234,,,,,,,16,0.1303409581,15.0000000000
400137271,2232,218,0.0976702509,0.90233,15.0000000000,17,0.1131529160,,,,,,,17,0.0976702509,15.0000000000
400137271,2214,204,0.0921409214,0.90786,15.0000000000,18,0.0861688800,,,,,,,18,0.0921409214,15.0000000000
400137271,2180,169,0.0775229358,0.92248,15.0000000000,19,0.0636950147,,,,,,,19,0.0775229358,15.0000000000
400137271,2122,108,0.0508953817,0.94910,15.0000000000,20,0.0455932156,,,,,,,20,0.0508953817,15.0000000000
333,4066,2066,0.5081160846,0.49188,1.0000000000,1,0.5000000000,,,,,,,1,0.5081160846,1.0000000000
333,2475,474,0.1915151515,0.80848,1.0000000000,2,0.2000000000,,,,,,,2,0.1915151515,1.0000000000
333,2147,145,0.0675360969,0.93246,1.0000000000,3,0.0625000000,,,,,,,3,0.0675360969,1.0000000000
333,2029,29,0.0142927551,0.98571,1.0000000000,4,0.0153846154,,,,,,,4,0.0142927551,1.0000000000
333,2004,3,0.0014970060,0.99850,1.0000000000,5,0.0030674847,,,,,,,5,0.0014970060,1.0000000000
333,2001,0,0.0000000000,1.00000,1.0000000000,6,0.0005109862,,,,,,,6,0.0000000000,1.0000000000
333,2001,0,0.0000000000,1.00000,1.0000000000,7,0.0000729927,,,,,,,7,0.0000000000,1.0000000000
333,2001,0,0.0000000000,1.00000,1.0000000000,8,0.0000091240,,,,,,,8,0.0000000000,1.0000000000
333,2001,0,0.0000000000,1.00000,1.0000000000,9,0.0000010138,,,,,,,9,0.0000000000,1.0000000000
333,2001,0,0.0000000000,1.00000,1.0000000000,10,0.0000001014,,,,,,,10,0.0000000000,1.0000000000
333,2001,0,0.0000000000,1.00000,1.0000000000,11,0.0000000092,,,,,,,11,0.0000000000,1.0000000000
333,2001,0,0.0000000000,1.00000,1.0000000000,12,0.0000000008,,,,,,,12,0.0000000000,1.0000000000
333,2001,0,0.0000000000,1.00000,1.0000000000,13,0.0000000001,,,,,,,13,0.0000000000,1.0000000000
333,2001,0,0.0000000000,1.00000,1.0000000000,14,0.0000000000,,,,,,,14,0.0000000000,1.0000000000
333,2001,0,0.0000000000,1.00000,1.0000000000,15,0.0000000000,,,,,,,15,0.0000000000,1.0000000000
333,2001,0,0.0000000000,1.00000,1.0000000000,16,0.0000000000,,,,,,,16,0.0000000000,1.0000000000
333,2001,0,0.0000000000,1.00000,1.0000000000,17,0.0000000000,,,,,,,17,0.0000000000,1.0000000000
333,2001,0,0.0000000000,1.00000,1.0000000000,18,0.0000000000,,,,,,,18,0.0000000000,1.0000000000
333,2001,0,0.0000000000,1.00000,1.0000000000,19,0.0000000000,,,,,,,19,0.0000000000,1.0000000000
333,2001,0,0.0000000000,1.00000,1.0000000000,20,0.0000000000,,,,,,,20,0.0000000000,1.0000000000
333,5887,3887,0.6602683880,0.33973,2.0000000000,1,0.6666666667,,,,,,,1,0.6602683880,2.0000000000
333,3374,1373,0.4069353883,0.59306,2.0000000000,2,0.4000000000,,,,,,,2,0.4069353883,2.0000000000
333,2580,580,0.2248062016,0.77519,2.0000000000,3,0.2105263158,,,,,,,3,0.2248062016,2.0000000000
333,2258,255,0.1129317981,0.88707,2.0000000000,4,0.0952380952,,,,,,,4,0.1129317981,2.0000000000
333,2065,63,0.0305084746,0.96949,2.0000000000,5,0.0366972477,,,,,,,5,0.0305084746,2.0000000000
333,2026,24,0.0118460020,0.98815,2.0000000000,6,0.0120845921,,,,,,,6,0.0118460020,2.0000000000
333,2011,8,0.0039781203,0.99602,2.0000000000,7,0.0034408602,,,,,,,7,0.0039781203,2.0000000000
333,2001,0,0.0000000000,1.00000,2.0000000000,8,0.0008594757,,,,,,,8,0.0000000000,2.0000000000
333,2001,0,0.0000000000,1.00000,2.0000000000,9,0.0001909581,,,,,,,9,0.0000000000,2.0000000000
333,2001,0,0.0000000000,1.00000,2.0000000000,10,0.0000381902,,,,,,,10,0.0000000000,2.0000000000
333,2001,0,0.0000000000,1.00000,2.0000000000,11,0.0000069436,,,,,,,11,0.0000000000,2.0000000000
333,2001,0,0.0000000000,1.00000,2.0000000000,12,0.0000011573,,,,,,,12,0.0000000000,2.0000000000
333,2001,0,0.0000000000,1.00000,2.0000000000,13,0.0000001780,,,,,,,13,0.0000000000,2.0000000000
333,2001,0,0.0000000000,1.00000,2.0000000000,14,0.0000000254,,,,,,,14,0.0000000000,2.0000000000
333,2001,0,0.0000000000,1.00000,2.0000000000,15,0.0000000034,,,,,,,15,0.0000000000,2.0000000000
333,2001,0,0.0000000000,1.00000,2.0000000000,16,0.0000000004,,,,,,,16,0.0000000000,2.0000000000
333,2001,0,0.0000000000,1.00000,2.0000000000,17,0.0000000000,,,,,,,17,0.0000000000,2.0000000000
333,2001,0,0.0000000000,1.00000,2.0000000000,18,0.0000000000,,,,,,,18,0.0000000000,2.0000000000
333,2001,0,0.0000000000,1.00000,2.0000000000,19,0.0000000000,,,,,,,19,0.0000000000,2.0000000000
333,2001,0,0.0000000000,1.00000,2.0000000000,20,0.0000000000,,,,,,,20,0.0000000000,2.0000000000
333,8123,6123,0.7537855472,0.24621,3.0000000000,1,0.7500000000,,,,,,,1,0.7537855472,3.0000000000
333,4298,2297,0.5344346208,0.46557,3.0000000000,2,0.5294117647,,,,,,,2,0.5344346208,3.0000000000
333,3089,1087,0.3518938168,0.64811,3.0000000000,3,0.3461538462,,,,,,,3,0.3518938168,3.0000000000
333,2517,517,0.2054032578,0.79460,3.0000000000,4,0.2061068702,,,,,,,4,0.2054032578,3.0000000000
333,2225,222,0.0997752809,0.90022,3.0000000000,5,0.1100543478,,,,,,,5,0.0997752809,3.0000000000
333,2106,104,0.0493827160,0.95062,3.0000000000,6,0.0521571153,,,,,,,6,0.0493827160,3.0000000000
333,2048,47,0.0229492188,0.97705,3.0000000000,7,0.0218643153,,,,,,,7,0.0229492188,3.0000000000
333,2018,14,0.0069375619,0.99306,3.0000000000,8,0.0081324394,,,,,,,8,0.0069375619,3.0000000000
333,2009,4,0.0019910403,0.99801,3.0000000000,9,0.0027034845,,,,,,,9,0.0019910403,3.0000000000
333,2001,0,0.0000000000,1.00000,3.0000000000,10,0.0008103881,,,,,,,10,0.0000000000,3.0000000000
333,2001,0,0.0000000000,1.00000,3.0000000000,11,0.0002209661,,,,,,,11,0.0000000000,3.0000000000
333,2001,0,0.0000000000,1.00000,3.0000000000,12,0.0000552385,,,,,,,12,0.0000000000,3.0000000000
333,2001,0,0.0000000000,1.00000,3.0000000000,13,0.0000127472,,,,,,,13,0.0000000000,3.0000000000
333,2001,0,0.0000000000,1.00000,3.0000000000,14,0.0000027315,,,,,,,14,0.0000000000,3.0000000000
333,2001,0,0.0000000000,1.00000,3.0000000000,15,0.0000005463,,,,,,,15,0.0000000000,3.0000000000
333,2001,0,0.0000000000,1.00000,3.0000000000,16,0.0000001024,,,,,,,16,0.0000000000,3.0000000000
333,2001,0,0.0000000000,1.00000,3.0000000000,17,0.0000000181,,,,,,,17,0.0000000000,3.0000000000
333,2001,0,0.0000000000,1.00000,3.0000000000,18,0.0000000030,,,,,,,18,0.0000000000,3.0000000000
333,2001,0,0.0000000000,1.00000,3.0000000000,19,0.0000000005,,,,,,,19,0.0000000000,3.0000000000
333,2001,0,0.0000000000,1.00000,3.0000000000,20,0.0000000001,,,,,,,20,0.0000000000,3.0000000000
333,9872,7872,0.7974068071,0.20259,4.0000000000,1,0.8000000000,,,,,,,1,0.7974068071,4.0000000000
333,5259,3259,0.6196995627,0.38030,4.0000000000,2,0.6153846154,,,,,,,2,0.6196995627,4.0000000000
333,3598,1597,0.4438576987,0.55614,4.0000000000,3,0.4507042254,,,,,,,3,0.4438576987,4.0000000000
333,2925,923,0.3155555556,0.68444,4.0000000000,4,0.3106796117,,,,,,,4,0.3155555556,4.0000000000
333,2510,507,0.2019920319,0.79801,4.0000000000,5,0.1990668740,,,,,,,5,0.2019920319,4.0000000000
333,2243,242,0.1078912171,0.89211,4.0000000000,6,0.1171624714,,,,,,,6,0.1078912171,4.0000000000
333,2135,131,0.0613583138,0.93864,4.0000000000,7,0.0627489429,,,,,,,7,0.0613583138,4.0000000000
333,2064,59,0.0285852713,0.97141,4.0000000000,8,0.0304200582,,,,,,,8,0.0285852713,4.0000000000
333,2036,31,0.0152259332,0.98477,4.0000000000,9,0.0133396732,,,,,,,9,0.0152259332,4.0000000000
333,2010,7,0.0034825871,0.99652,4.0000000000,10,0.0053075489,,,,,,,10,0.0034825871,4.0000000000
333,2008,2,0.0009960159,0.99900,4.0000000000,11,0.0019263000,,,,,,,11,0.0009960159,4.0000000000
333,2001,0,0.0000000000,1.00000,4.0000000000,12,0.0006416880,,,,,,,12,0.0000000000,4.0000000000
333,2001,0,0.0000000000,1.00000,4.0000000000,13,0.0001974035,,,,,,,13,0.0000000000,4.0000000000
333,2001,0,0.0000000000,1.00000,4.0000000000,14,0.0000563978,,,,,,,14,0.0000000000,4.0000000000
333,2001,0,0.0000000000,1.00000,4.0000000000,15,0.0000150392,,,,,,,15,0.0000000000,4.0000000000
333,2001,0,0.0000000000,1.00000,4.0000000000,16,0.0000037598,,,,,,,16,0.0000000000,4.0000000000
333,2001,0,0.0000000000,1.00000,4.0000000000,17,0.0000008847,,,,,,,17,0.0000000000,4.0000000000
333,2001,0,0.0000000000,1.00000,4.0000000000,18,0.0000001966,,,,,,,18,0.0000000000,4.0000000000
333,2001,0,0.0000000000,1.00000,4.0000000000,19,0.0000000414,,,,,,,19,0.0000000000,4.0000000000
333,2001,0,0.0000000000,1.00000,4.0000000000,20,0.0000000083,,,,,,,20,0.0000000000,4.0000000000
333,12243,10243,0.8366413461,0.16336,5.0000000000,1,0.8333333333,,,,,,,1,0.8366413461,5.0000000000
333,5915,3914,0.6617075232,0.33829,5.0000000000,2,0.6756756757,,,,,,,2,0.6617075232,5.0000000000
333,4294,2293,0.5340009315,0.46600,5.0000000000,3,0.5296610169,,,,,,,3,0.5340009315,5.0000000000
333,3278,1276,0.3892617450,0.61074,5.0000000000,4,0.3983428936,,,,,,,4,0.3892617450,5.0000000000
333,2773,769,0.2773169852,0.72268,5.0000000000,5,0.2848678213,,,,,,,5,0.2773169852,5.0000000000
333,2456,454,0.1848534202,0.81515,5.0000000000,6,0.1918472589,,,,,,,6,0.1848534202,5.0000000000
333,2306,301,0.1305290546,0.86947,5.0000000000,7,0.1205186351,,,,,,,7,0.1305290546,5.0000000000
333,2179,175,0.0803120698,0.91969,5.0000000000,8,0.0700478522,,,,,,,8,0.0803120698,5.0000000000
333,2084,82,0.0393474088,0.96065,5.0000000000,9,0.0374577860,,,,,,,9,0.0393474088,5.0000000000
333,2030,27,0.0133004926,0.98670,5.0000000000,10,0.0183845703,,,,,,,10,0.0133004926,5.0000000000
333,2011,6,0.0029835903,0.99702,5.0000000000,11,0.0082873685,,,,,,,11,0.0029835903,5.0000000000
333,2009,2,0.0009955202,0.99900,5.0000000000,12,0.0034411875,,,,,,,12,0.0009955202,5.0000000000
333,2007,0,0.0000000000,1.00000,5.0000000000,13,0.0013217842,,,,,,,13,0.0000000000,5.0000000000
333,2007,0,0.0000000000,1.00000,5.0000000000,14,0.0004718431,,,,,,,14,0.0000000000,5.0000000000
333,2007,0,0.0000000000,1.00000,5.0000000000,15,0.0001572563,,,,,,,15,0.0000000000,5.0000000000
333,2007,0,0.0000000000,1.00000,5.0000000000,16,0.0000491402,,,,,,,16,0.0000000000,5.0000000000
333,2007,0,0.0000000000,1.00000,5.0000000000,17,0.0000144528,,,,,,,17,0.0000000000,5.0000000000
333,2007,0,0.0000000000,1.00000,5.0000000000,18,0.0000040146,,,,,,,18,0.0000000000,5.0000000000
333,2007,0,0.0000000000,1.00000,5.0000000000,19,0.0000010565,,,,,,,19,0.0000000000,5.0000000000
333,2007,0,0.0000000000,1.00000,5.0000000000,20,0.0000002641,,,,,,,20,0.0000000000,5.0000000000
333,13868,11868,0.8557830978,0.14422,6.0000000000,1,0.8571428571,,,,,,,1,0.8557830978,6.0000000000
333,7035,5034,0.7155650320,0.28443,6.0000000000,2,0.7200000000,,,,,,,2,0.7155650320,6.0000000000
333,4852,2850,0.5873866447,0.41261,6.0000000000,3,0.5901639344,,,,,,,3,0.5873866447,6.0000000000
333,3808,1806,0.4742647059,0.52574,6.0000000000,4,0.4695652174,,,,,,,4,0.4742647059,6.0000000000
333,3084,1081,0.3505188067,0.64948,6.0000000000,5,0.3604004449,,,,,,,5,0.3505188067,6.0000000000
333,2796,791,0.2829041488,0.71710,6.0000000000,6,0.2649223222,,,,,,,6,0.2829041488,6.0000000000
333,2505,499,0.1992015968,0.80080,6.0000000000,7,0.1850547358,,,,,,,7,0.1992015968,6.0000000000
333,2332,325,0.1393653516,0.86063,6.0000000000,8,0.1218757837,,,,,,,8,0.1393653516,6.0000000000
333,2190,183,0.0835616438,0.91644,6.0000000000,9,0.0751449555,,,,,,,9,0.0835616438,6.0000000000
333,2092,90,0.0430210325,0.95698,6.0000000000,10,0.0431418384,,,,,,,10,0.0430210325,6.0000000000
333,2053,46,0.0224062348,0.97759,6.0000000000,11,0.0229908922,,,,,,,11,0.0224062348,6.0000000000
333,2022,14,0.0069238378,0.99308,6.0000000000,12,0.0113648026,,,,,,,12,0.0069238378,6.0000000000
333,2010,4,0.0019900498,0.99801,6.0000000000,13,0.0052179240,,,,,,,13,0.0019900498,6.0000000000
333,2008,0,0.0000000000,1.00000,6.0000000000,14,0.0022312635,,,,,,,14,0.0000000000,6.0000000000
333,2008,0,0.0000000000,1.00000,6.0000000000,15,0.0008917095,,,,,,,15,0.0000000000,6.0000000000
333,2008,0,0.0000000000,1.00000,6.0000000000,16,0.0003342793,,,,,,,16,0.0000000000,6.0000000000
333,2008,0,0.0000000000,1.00000,6.0000000000,17,0.0001179670,,,,,,,17,0.0000000000,6.0000000000
333,2008,0,0.0000000000,1.00000,6.0000000000,18,0.0000393208,,,,,,,18,0.0000000000,6.0000000000
333,2008,0,0.0000000000,1.00000,6.0000000000,19,0.0000124169,,,,,,,19,0.0000000000,6.0000000000
333,2008,0,0.0000000000,1.00000,6.0000000000,20,0.0000037251,,,,,,,20,0.0000000000,6.0000000000
333,16142,14142,0.8760996159,0.12390,7.0000000000,1,0.8750000000,,,,,,,1,0.8760996159,7.0000000000
333,8063,6062,0.7518293439,0.24817,7.0000000000,2,0.7538461538,,,,,,,2,0.7518293439,7.0000000000
333,5446,3446,0.6327579875,0.36724,7.0000000000,3,0.6375464684,,,,,,,3,0.6327579875,7.0000000000
333,4409,2407,0.5459287820,0.45407,7.0000000000,4,0.5273446080,,,,,,,4,0.5459287820,7.0000000000
333,3517,1513,0.4301961899,0.56980,7.0000000000,5,0.4247194986,,,,,,,5,0.4301961899,7.0000000000
333,3003,998,0.3323343323,0.66767,7.0000000000,6,0.3313300346,,,,,,,6,0.3323343323,7.0000000000
333,2649,644,0.2431106078,0.75689,7.0000000000,7,0.2488714488,,,,,,,7,0.2431106078,7.0000000000
333,2515,513,0.2039761431,0.79602,7.0000000000,8,0.1788218265,,,,,,,8,0.2039761431,7.0000000000
333,2326,318,0.1367153912,0.86328,7.0000000000,9,0.1221013433,,,,,,,9,0.1367153912,7.0000000000
333,2202,195,0.0885558583,0.91144,7.0000000000,10,0.0787408830,,,,,,,10,0.0885558583,7.0000000000
333,2132,122,0.0572232645,0.94278,7.0000000000,11,0.0477168468,,,,,,,11,0.0572232645,7.0000000000
333,2092,90,0.0430210325,0.95698,7.0000000000,12,0.0270810314,,,,,,,12,0.0430210325,7.0000000000
333,2028,20,0.0098619329,0.99014,7.0000000000,13,0.0143725125,,,,,,,13,0.0098619329,7.0000000000
333,2013,7,0.0034773969,0.99652,7.0000000000,14,0.0071349825,,,,,,,14,0.0034773969,7.0000000000
333,2012,4,0.0019880716,0.99801,7.0000000000,15,0.0033186086,,,,,,,15,0.0019880716,7.0000000000
333,2008,0,0.0000000000,1.00000,7.0000000000,16,0.0014497863,,,,,,,16,0.0000000000,7.0000000000
333,2008,0,0.0000000000,1.00000,7.0000000000,17,0.0005966147,,,,,,,17,0.0000000000,7.0000000000
333,2008,0,0.0000000000,1.00000,7.0000000000,18,0.0002319630,,,,,,,18,0.0000000000,7.0000000000
333,2008,0,0.0000000000,1.00000,7.0000000000,19,0.0000854528,,,,,,,19,0.0000000000,7.0000000000
333,2008,0,0.0000000000,1.00000,7.0000000000,20,0.0000299076,,,,,,,20,0.0000000000,7.0000000000
333,18326,16326,0.8908654371,0.10913,8.0000000000,1,0.8888888889,,,,,,,1,0.8908654371,8.0000000000
333,9367,7366,0.7863777090,0.21362,8.0000000000,2,0.7804878049,,,,,,,2,0.7863777090,8.0000000000
333,6132,4130,0.6735159817,0.32648,8.0000000000,3,0.6754617414,,,,,,,3,0.6735159817,8.0000000000
333,4736,2733,0.5770692568,0.42293,8.0000000000,4,0.5746352413,,,,,,,4,0.5770692568,8.0000000000
333,3722,1718,0.4615797958,0.53842,8.0000000000,5,0.4790083031,,,,,,,5,0.4615797958,8.0000000000
333,3335,1331,0.3991004498,0.60090,8.0000000000,6,0.3897518852,,,,,,,6,0.3991004498,8.0000000000
333,3034,1029,0.3391562294,0.66084,8.0000000000,7,0.3081647000,,,,,,,7,0.3391562294,8.0000000000
333,2662,657,0.2468069121,0.75319,8.0000000000,8,0.2355702611,,,,,,,8,0.2468069121,8.0000000000
333,2453,448,0.1826335100,0.81737,8.0000000000,9,0.1731408277,,,,,,,9,0.1826335100,8.0000000000
333,2298,295,0.1283724978,0.87163,8.0000000000,10,0.1216610643,,,,,,,10,0.1283724978,8.0000000000
333,2194,186,0.0847766636,0.91522,8.0000000000,11,0.0812883205,,,,,,,11,0.0847766636,8.0000000000
333,2110,106,0.0502369668,0.94976,8.0000000000,12,0.0514063877,,,,,,,12,0.0502369668,8.0000000000
333,2071,62,0.0299372284,0.97006,8.0000000000,13,0.0306646336,,,,,,,13,0.0299372284,8.0000000000
333,2041,30,0.0146986771,0.98530,8.0000000000,14,0.0172208922,,,,,,,14,0.0146986771,8.0000000000
333,2019,8,0.0039623576,0.99604,8.0000000000,15,0.0091008889,,,,,,,15,0.0039623576,8.0000000000
333,2014,6,0.0029791460,0.99702,8.0000000000,16,0.0045298317,,,,,,,16,0.0029791460,8.0000000000
333,2012,2,0.0009940358,0.99901,8.0000000000,17,0.0021271511,,,,,,,17,0.0009940358,8.0000000000
333,2010,0,0.0000000000,1.00000,8.0000000000,18,0.0009445075,,,,,,,18,0.0000000000,8.0000000000
333,2010,0,0.0000000000,1.00000,8.0000000000,19,0.0003975293,,,,,,,19,0.0000000000,8.0000000000
333,2010,0,0.0000000000,1.00000,8.0000000000,20,0.0001589864,,,,,,,20,0.0000000000,8.0000000000
333,20384,18384,0.9018838305,0.09812,9.0000000000,1,0.9000000000,,,,,,,1,0.9018838305,9.0000000000
333,10231,8230,0.8044179455,0.19558,9.0000000000,2,0.8019801980,,,,,,,2,0.8044179455,9.0000000000
333,6949,4947,0.7119009929,0.28810,9.0000000000,3,0.7063953488,,,,,,,3,0.7119009929,9.0000000000
333,5196,3195,0.6148960739,0.38510,9.0000000000,4,0.6138085883,,,,,,,4,0.6148960739,9.0000000000
333,4248,2246,0.5287193974,0.47128,9.0000000000,5,0.5249079951,,,,,,,5,0.5287193974,9.0000000000
333,3690,1686,0.4569105691,0.54309,9.0000000000,6,0.4405162445,,,,,,,6,0.4569105691,9.0000000000
333,3253,1247,0.3833384568,0.61666,9.0000000000,7,0.3615845079,,,,,,,7,0.3833384568,9.0000000000
333,2856,849,0.2972689076,0.70273,9.0000000000,8,0.2891580971,,,,,,,8,0.2972689076,9.0000000000
333,2590,582,0.2247104247,0.77529,9.0000000000,9,0.2242999503,,,,,,,9,0.2247104247,9.0000000000
333,2403,398,0.1656263005,0.83437,9.0000000000,10,0.1679632263,,,,,,,10,0.1656263005,9.0000000000
