Seed,arrival rate,"(3,5)","(5,5)","(7,5)","(5,10)","(10,10)","(20,10)"
400137271,0.8337777778,0.2547368136,0.3607715750,0.4414975952,0.1634908101,0.3130639355,0.4956310126
400137271,0.8489191919,0.2546403882,0.3609491953,0.4413440515,0.1638077796,0.3134479649,0.4955406299
400137271,0.8640606061,0.2543930633,0.3605228880,0.4412955555,0.1636379729,0.3132173760,0.4953020600
400137271,0.8792020202,0.2547579022,0.3605612352,0.4417007954,0.1637637259,0.3131776183,0.4948941768
400137271,0.8943434343,0.2546591190,0.3605538251,0.4410137495,0.1636353148,0.3132730603,0.4951522123
400137271,0.9094848485,0.2542938738,0.3610676218,0.4417624555,0.1636959936,0.3130004751,0.4950732783
400137271,0.9246262626,0.2545391999,0.3608689328,0.4415223514,0.1638817628,0.3128503969,0.4952598678
400137271,0.9397676768,0.2547854876,0.3609041829,0.4417977812,0.1637940407,0.3133136041,0.4954497891
400137271,0.9549090909,0.2545098259,0.3605527962,0.4417294769,0.1637984592,0.3133849401,0.4954483163
400137271,0.9700505051,0.2545949465,0.3605451522,0.4420278292,0.1638170412,0.3132394098,0.4955111644
400137271,0.9851919192,0.2545127986,0.3603671964,0.4417716279,0.1636947285,0.3134389932,0.4952500567
400137271,1.0003333333,0.2546917776,0.3608383692,0.4414720621,0.1637007736,0.3132085250,0.4952117971
400137271,1.0154747475,0.2545147605,0.3607213471,0.4415863016,0.1636622354,0.3130755058,0.4953261029
400137271,1.0306161616,0.2546535678,0.3609749177,0.4414447781,0.1634533407,0.3128331874,0.4953143265
400137271,1.0457575758,0.2548443542,0.3607022400,0.4416438528,0.1637387250,0.3132628968,0.4957998317
400137271,1.0608989899,0.2544599319,0.3606630403,0.4416527869,0.1636889398,0.3132298525,0.4954927502
400137271,1.0760404040,0.2546516412,0.3607182562,0.4419268526,0.1638495709,0.3130031211,0.4957150392
400137271,1.0911818182,0.2543755535,0.3609103786,0.4415216438,0.1638265980,0.3131955759,0.4956093964
400137271,1.1063232323,0.2545721538,0.3610745947,0.4413209586,0.1636667988,0.3133633624,0.4953054945
400137271,1.1214646465,0.2544599536,0.3603451252,0.4415048657,0.1636156566,0.3137062240,0.4958379364
400137271,1.1366060606,0.2545745699,0.3604303210,0.4418666384,0.1637924340,0.3130386980,0.4955874315
400137271,1.1517474747,0.2545609058,0.3610001523,0.4413096902,0.1634425234,0.3132460285,0.4950629434
400137271,1.1668888889,0.2549533523,0.3606006564,0.4415620143,0.1637885111,0.3131518225,0.4958331136
400137271,1.1820303030,0.2547158405,0.3607057166,0.4420496484,0.1636624991,0.3133955815,0.4954464863
400137271,1.1971717172,0.2546098955,0.3604452500,0.4413994697,0.1636983739,0.3129690513,0.4953792459
400137271,1.2123131313,0.2544386729,0.3607324569,0.4417611345,0.1634619617,0.3129852520,0.4949217298
400137271,1.2274545455,0.2545279243,0.3606732777,0.4410476193,0.1639162813,0.3131785139,0.4954359427
400137271,1.2425959596,0.2546964383,0.3612455882,0.4415764311,0.1639950292,0.3129115099,0.4957624463
400137271,1.2577373737,0.2545324294,0.3605756836,0.4419408361,0.1638089333,0.3132769276,0.4955832548
400137271,1.2728787879,0.2544634637,0.3611890901,0.4411875250,0.1635865260,0.3132917601,0.4953705853
400137271,1.2880202020,0.2546200549,0.3606912221,0.4418400988,0.1636203876,0.3131390404,0.4952113703
400137271,1.3031616162,0.2544029087,0.3610074799,0.4414998409,0.1637781813,0.3134130672,0.4953522543
400137271,1.3183030303,0.2546844172,0.3609188810,0.4411175080,0.1634074875,0.3131509412,0.4954698830
400137271,1.3334444444,0.2545215759,0.3605053216,0.4421094707,0.1638345558,0.3133019652,0.4956594689
400137271,1.3485858586,0.2544094807,0.3608187405,0.4413902115,0.1636029829,0.3133686064,0.4953163658
400137271,1.3637272727,0.2545818036,0.3611382003,0.4412645664,0.1639162536,0.3136680064,0.4959584544
400137271,1.3788686869,0.2548595870,0.3606914404,0.4413552063,0.1635837617,0.3136218471,0.4957709720
400137271,1.3940101010,0.2547032069,0.3607598252,0.4413412219,0.1635668528,0.3128728418,0.4956405774
400137271,1.4091515152,0.2543793421,0.3604721890,0.4413439081,0.1638126441,0.3132386647,0.4958645682
400137271,1.4242929293,0.2546233767,0.3605953643,0.4413113509,0.1636867910,0.3132769520,0.4958285513
400137271,1.4394343434,0.2545872127,0.3608595940,0.4417921111,0.1636635607,0.3133590861,0.4955140225
400137271,1.4545757576,0.2544849692,0.3609654209,0.4414438409,0.1639389383,0.3129597626,0.4955501885
400137271,1.4697171717,0.2547691024,0.3608156687,0.4414452511,0.1638593076,0.3133445168,0.4956485350
400137271,1.4848585859,0.2547056439,0.3609133965,0.4416598111,0.1635511497,0.3131202580,0.4954506451
400137271,1.5000000000,0.2544605947,0.3605113355,0.4411506086,0.1638584435,0.3131914819,0.4950168871

