Seed,arrival rate,"(3,5)","(5,5)","(7,5)","(5,10)","(10,10)","(20,10)"
400137271,0.0010000000,0.0010005146,0.0010005054,0.0010004870,0.0010005372,0.0010005336,0.0010005235
400137271,0.0161414141,0.0161398545,0.0161466004,0.0161327734,0.0161454062,0.0161391797,0.0161435819
400137271,0.0312828283,0.0312809424,0.0313159428,0.0312984903,0.0312737470,0.0313038489,0.0312973383
400137271,0.0464242424,0.0464364965,0.0464116228,0.0464481544,0.0463746725,0.0464689328,0.0464803602
400137271,0.0615656566,0.0615802597,0.0615208972,0.0615790761,0.0615906740,0.0615638909,0.0616475352
400137271,0.0767070707,0.0766305905,0.0767490698,0.0767507402,0.0767158167,0.0766071660,0.0767369712
400137271,0.0918484848,0.0918139800,0.0919070660,0.0919496739,0.0918954964,0.0918697573,0.0918498064
400137271,0.1069898990,0.1069736205,0.1068102375,0.1071760607,0.1071934859,0.1070946933,0.1070911487
400137271,0.1221313131,0.1222424662,0.1222682155,0.1220303298,0.1222017225,0.1221709769,0.1221712510
400137271,0.1372727273,0.1372066521,0.1373213465,0.1372019477,0.1373608843,0.1372211512,0.1372585944
400137271,0.1524141414,0.1525385104,0.1523939927,0.1522274086,0.1525348081,0.1523959114,0.1524596378
400137271,0.1675555556,0.1676296085,0.1674019717,0.1675328166,0.1675303546,0.1675124069,0.1676187465
400137271,0.1826969697,0.1828877617,0.1825307783,0.1825356042,0.1826693676,0.1826574900,0.1828354413
400137271,0.1978383838,0.1977402407,0.1976588726,0.1979253524,0.1976475159,0.1977622587,0.1979761919
400137271,0.2129797980,0.2128777658,0.2127330006,0.2129586411,0.2128175539,0.2130262461,0.2128885826
400137271,0.2281212121,0.2279465970,0.2279263532,0.2281123919,0.2281079867,0.2281537986,0.2278263001
400137271,0.2432626263,0.2431158555,0.2429147825,0.2431491990,0.2436092221,0.2434614917,0.2433140611
400137271,0.2584040404,0.2581304663,0.2585226015,0.2581702993,0.2583665169,0.2585009932,0.2584378251
400137271,0.2735454545,0.2734028948,0.2735573764,0.2732656480,0.2735092967,0.2732828630,0.2736688640
400137271,0.2886868687,0.2881651077,0.2884058564,0.2885003160,0.2882357648,0.2886923110,0.2887169661
400137271,0.3038282828,0.3036086674,0.3039058789,0.3036390395,0.3037952272,0.3040751670,0.3039507275
400137271,0.3189696970,0.3190945506,0.3185050027,0.3190548818,0.2923796265,0.3185107974,0.3192501014
400137271,0.3341111111,0.3338241628,0.3337308680,0.3341064099,0.2908576571,0.3341975225,0.3342397928
400137271,0.3492525253,0.3498714060,0.3486575157,0.3495192860,0.2914565332,0.3488395088,0.3494335774
400137271,0.3643939394,0.3502206080,0.3637978065,0.3642127164,0.2912446649,0.3641427777,0.3642224585
400137271,0.3795353535,0.3496652618,0.3791516590,0.3797024713,0.2909096994,0.3796196960,0.3789844267
400137271,0.3946767677,0.3502721599,0.3950978144,0.3941230654,0.2910288712,0.3799449767,0.3945505234
400137271,0.4098181818,0.3500699182,0.3968583660,0.4096779719,0.2909602923,0.3799442405,0.4096764311
400137271,0.4249595960,0.3497920142,0.3974662180,0.4233472252,0.2910509028,0.3800505810,0.4246022510
400137271,0.4401010101,0.3497462180,0.3971789539,0.4232503595,0.2910769129,0.3805362019,0.4355856222
400137271,0.4552424242,0.3499786921,0.3971339053,0.4237508827,0.2909415553,0.3799629415,0.4359216549
400137271,0.4703838384,0.3497569485,0.3977695518,0.4232711910,0.2907549219,0.3803774864,0.4364677709
400137271,0.4855252525,0.3500495444,0.3970989996,0.4233545377,0.2906563091,0.3799879773,0.4359026606
400137271,0.5006666667,0.3499367190,0.3973120678,0.4237593081,0.2911649354,0.3802252440,0.4362723783
400137271,0.5158080808,0.3498538019,0.3974104718,0.4242733378,0.2911605948,0.3802736179,0.4368968494
400137271,0.5309494949,0.3503947191,0.3977464751,0.4232273376,0.2910882888,0.3807049546,0.4360032719
400137271,0.5460909091,0.3502407515,0.3971625421,0.4240773350,0.2911168819,0.3805271922,0.4358528568
400137271,0.5612323232,0.3496110209,0.3972690818,0.4233903722,0.2910776692,0.3803016450,0.4356504642
400137271,0.5763737374,0.3504891695,0.3974144992,0.4235194998,0.2908034798,0.3807868728,0.4364621359
400137271,0.5915151515,0.3498629158,0.3973850206,0.4242272572,0.2909595391,0.3802130050,0.4360377890
400137271,0.6066565657,0.3497601927,0.3974294818,0.4233064631,0.2910529473,0.3799932794,0.4348223269
