Seed,arrival rate,"(3,5,1.00,0.50)","(3,5,1.00,0.75)","(3,5,1.00,1.00)","(3,5,1.00,1.25)","(3,5,1.00,1.50)","(3,5,1.00,2.00)","(3,5,1.00,3.00)","(5,5,1.00,0.50)","(5,5,1.00,0.75)","(5,5,1.00,1.00)","(5,5,1.00,1.25)","(5,5,1.00,1.50)","(5,5,1.00,2.00)","(5,5,1.00,3.00)","(7,5,1.00,0.50)","(7,5,1.00,0.75)","(7,5,1.00,1.00)","(7,5,1.00,1.25)","(7,5,1.00,1.50)","(7,5,1.00,2.00)","(7,5,1.00,3.00)","(5,10,1.00,0.50)","(5,10,1.00,0.75)","(5,10,1.00,1.00)","(5,10,1.00,1.25)","(5,10,1.00,1.50)","(5,10,1.00,2.00)","(5,10,1.00,3.00)","(10,10,1.00,0.50)","(10,10,1.00,0.75)","(10,10,1.00,1.00)","(10,10,1.00,1.25)","(10,10,1.00,1.50)","(10,10,1.00,2.00)","(10,10,1.00,3.00)","(20,10,1.00,0.50)","(20,10,1.00,0.75)","(20,10,1.00,1.00)","(20,10,1.00,1.25)","(20,10,1.00,1.50)","(20,10,1.00,2.00)","(20,10,1.00,3.00)"
400137271,0.7150816327,0.9181904786,1.1647275918,1.3750366836,1.5574988400,1.7284508832,1.2820504305,0.9438797892,0.7446279211,0.9346014144,1.1013594005,1.2538031099,1.4013512977,1.1507795725,0.9258681730,0.6428721645,0.8090239248,0.9589923809,1.1025089885,1.2412860640,1.0847966795,0.9139227329,1.3047873377,1.5671099200,1.7776440782,1.9588866147,2.1243277944,1.4451683824,0.9771166489,0.8889669166,1.0619029271,1.2146521790,1.3563204629,1.4940410361,1.2299565802,0.9582626070,0.6070291810,0.7468014243,0.8801349549,1.0096368975,1.1389440590,1.0576312377,0.9245511816
400137271,0.7864897959,0.9179689704,1.1651493124,1.3752480860,1.5579202482,1.7280156554,1.6383973605,1.0764852750,0.7443847930,0.9348647774,1.1008903952,1.2548174494,1.4009633342,1.3526419402,1.0534217535,0.6426729241,0.8089871192,0.9596380333,1.1011605043,1.2413186148,1.2355755409,1.0310701637,1.3046350194,1.5665246157,1.7774985057,1.9583510597,2.1239057411,2.4257660752,1.1260434954,0.8885837407,1.0618792747,1.2140491802,1.3553914944,1.4936435926,1.4666161211,1.0916913602,0.6072801814,0.7466491764,0.8804165895,1.0116253334,1.1392728826,1.1773630153,1.0359831800
400137271,0.8578979592,0.9179247329,1.1649517781,1.3754403082,1.5580669646,1.7284158425,2.0408006453,1.2238427905,0.7446237083,0.9346660463,1.1009528268,1.2554323324,1.4004554542,1.5725537402,1.1846442199,0.6426853110,0.8090081090,0.9591023718,1.1022316438,1.2418619436,1.3773836142,1.1544957871,1.3047040945,1.5669783898,1.7776162139,1.9592018058,2.1238878362,2.4277069887,1.2951811683,0.8886427337,1.0623519930,1.2142894388,1.3564848238,1.4933678660,1.7101100998,1.2324204899,0.6069540704,0.7474965464,0.8795319828,1.0098831565,1.1392847108,1.2855483466,1.1479549173
400137271,0.9293061224,0.9178773590,1.1647226514,1.3751809693,1.5578111749,1.7283108563,2.0425483766,1.3850735082,0.7446178216,0.9346435848,1.1012833310,1.2551048425,1.4011983291,1.6814226330,1.3213634837,0.6427840754,0.8089205402,0.9592991840,1.1024020688,1.2407861665,1.5062763519,1.2723723642,1.3046440202,1.5664412302,1.7775621061,1.9585742045,2.1246798666,2.4283136919,1.4825525767,0.8887243824,1.0621565281,1.2144066908,1.3566016944,1.4937894689,1.7604625785,1.3807944193,0.6068098264,0.7471022302,0.8800184873,1.0095542039,1.1404782399,1.3823597136,1.2541257316
400137271,1.0007142857,0.9180574641,1.1647590270,1.3750337872,1.5577340382,1.7290705495,2.0412263257,1.5613372978,0.7444105978,0.9347567735,1.1006109196,1.2545437110,1.4007242338,1.6822586766,1.4637022195,0.6426106093,0.8088586205,0.9600462469,1.1022696238,1.2414205054,1.5118350925,1.3937174234,1.3046347870,1.5671415048,1.7773781999,1.9584849193,2.1236009609,2.4291008873,1.6957831820,0.8886042458,1.0616242482,1.2136839760,1.3565560500,1.4944887734,1.7612786157,1.5335116353,0.6069651831,0.7473615718,0.8802669835,1.0100754301,1.1377272370,1.3937388709,1.3569503027
400137271,1.0721224490,0.9181530990,1.1649078623,1.3751786258,1.5574817586,1.7278225344,2.0395819410,1.7652517410,0.7443192206,0.9346660212,1.1011772809,1.2548023825,1.4007631400,1.6808358086,1.6088805332,0.6426554473,0.8089093518,0.9591140453,1.1022848467,1.2407043865,1.5115224466,1.5120489366,1.3045267250,1.5665872391,1.7773431533,1.9583425800,2.1237350176,2.4288298937,1.9537301816,0.8889171385,1.0621786724,1.2137469321,1.3569855517,1.4949620720,1.7600727001,1.6935907074,0.6070259214,0.7473573560,0.8811902194,1.0096536323,1.1383494625,1.3920056903,1.4531771930
400137271,1.1435306122,0.9180035008,1.1649214807,1.3751079482,1.5578726719,1.7285694139,2.0403471174,1.9773221952,0.7444069627,0.9346923850,1.1012652987,1.2546821822,1.4009529036,1.6818100237,1.7485798732,0.6424174833,0.8091549996,0.9594010244,1.1018987335,1.2408821204,1.5117980785,1.6236334271,1.3047400686,1.5666091319,1.7772179445,1.9583911904,2.1234901692,2.4291901686,2.2704677384,0.8883811108,1.0618143959,1.2142805663,1.3571527106,1.4940232171,1.7598103354,1.8398838818,0.6071090082,0.7470013649,0.8804770067,1.0104558748,1.1393941263,1.3948056003,1.5477385669
400137271,1.2149387755,0.9178209330,1.1648281220,1.3756883577,1.5575727810,1.7278938911,2.0414794575,2.2194395588,0.7444869077,0.9348580517,1.1017489597,1.2538937276,1.4011944883,1.6824526468,1.8924419029,0.6424789610,0.8085819348,0.9597586363,1.1026304303,1.2421542881,1.5118923652,1.7343432488,1.3044657773,1.5668158189,1.7778780261,1.9590212021,2.1230728325,2.4291379907,2.6949679755,0.8887505365,1.0622239774,1.2138175024,1.3558021307,1.4932387836,1.7603169717,1.9844175580,0.6071129394,0.7469240058,0.8803850675,1.0102045818,1.1376645724,1.3909676895,1.6360179098
400137271,1.2863469388,0.9181395350,1.1645180631,1.3750739020,1.5577449867,1.7282476325,2.0403792782,2.4878712963,0.7443320839,0.9344030088,1.1014915334,1.2545628157,1.4017998950,1.6825878723,2.0241097183,0.6427883749,0.8089021869,0.9593780724,1.1023237440,1.2407223314,1.5141031735,1.8355648016,1.3046693041,1.5671341069,1.7772951190,1.9581411236,2.1240779150,2.4282703597,2.9861430676,0.8883426636,1.0623190484,1.2137996087,1.3560712620,1.4934753283,1.7589119936,2.1261932207,0.6074963554,0.7475288369,0.8808486400,1.0105959643,1.1391999887,1.3940530405,1.7237936449
400137271,1.3577551020,0.9179123021,1.1646704697,1.3756108692,1.5578410744,1.7275179039,2.0420441009,2.6178966326,0.7446235347,0.9346911529,1.1011647132,1.2553628255,1.4002020477,1.6816854989,2.1473281614,0.6424621525,0.8089044052,0.9589774948,1.1016570125,1.2401990876,1.5127508588,1.9321400681,1.3045451072,1.5667775655,1.7774293037,1.9592472480,2.1240705285,2.4292785949,2.9857586030,0.8887730040,1.0619885616,1.2143062095,1.3575250409,1.4939956756,1.7602422891,2.2500397561,0.6071986698,0.7472516483,0.8792407368,1.0106978604,1.1377455476,1.3948600965,1.8110260601
