Seed,arrival rate,"(3,5)","(5,5)","(7,5)","(5,10)","(10,10)","(20,10)"
400137271,0.0010000000,0.9976286367,0.9979412472,0.9980707293,0.9977301639,0.9979790923,0.9980786985
400137271,0.0622040816,0.8210295218,0.8633811560,0.8752650959,0.8383192370,0.8645164414,0.8746511235
400137271,0.1234081633,0.0736007870,0.7050406174,0.7426584499,0.0331576424,0.7066708313,0.7457549762
400137271,0.1846122449,0.0718224498,0.5029639667,0.6013623262,0.0288927099,0.4909100638,0.6170615038
400137271,0.2458163265,0.0715573719,0.2003196487,0.4428441043,0.0292089184,0.1656702770,0.5028511661
400137271,0.3070204082,0.0716113140,0.2005312339,0.3129905500,0.0290156022,0.1655654167,0.4080878107
400137271,0.3682244898,0.0709125326,0.1998063732,0.3123427212,0.0288874699,0.1650628420,0.4024948317
400137271,0.4294285714,0.0716465214,0.1994535665,0.3132633021,0.0287016982,0.1658392645,0.4025683070
400137271,0.4906326531,0.0720123971,0.2011987207,0.3128836436,0.0292177166,0.1656724844,0.4020563868
400137271,0.5518367347,0.0719564311,0.2004622833,0.3136920471,0.0285233913,0.1640597324,0.4030548488
400137271,0.6130408163,0.0718013014,0.2001908982,0.3134895276,0.0288165366,0.1659705872,0.4027749607
400137271,0.6742448980,0.0718576808,0.2002516793,0.3124296963,0.0288794774,0.1649922203,0.4027718156
400137271,0.7354489796,0.0712191450,0.1996884895,0.3138326875,0.0288473578,0.1643778951,0.4031766639
400137271,0.7966530612,0.0717694678,0.1985252775,0.3121943718,0.0287898187,0.1655892320,0.4032376777
400137271,0.8578571429,0.0715181677,0.2013363779,0.3122093349,0.0285143927,0.1654286333,0.4019659289
400137271,0.9190612245,0.0716978441,0.2004512153,0.3129527126,0.0286824733,0.1653748727,0.4020584429
400137271,0.9802653061,0.0715451727,0.2000526475,0.3106920635,0.0287609073,0.1658136606,0.4012563104
400137271,1.0414693878,0.0713303298,0.2000992989,0.3126422022,0.0285139029,0.1644939880,0.4009844808
400137271,1.1026734694,0.0712491948,0.1976763437,0.3120796484,0.0286965361,0.1644762996,0.4013358725
400137271,1.1638775510,0.0719170351,0.1990059907,0.3120648979,0.0287097071,0.1662595000,0.4007388433
400137271,1.2250816327,0.0713244373,0.1991849617,0.3118688697,0.0290112025,0.1651798343,0.4013764149
400137271,1.2862857143,0.0709090207,0.1995989869,0.3125103731,0.0289271060,0.1649257700,0.4006888011
400137271,1.3474897959,0.0721396014,0.1991224315,0.3129895622,0.0286253077,0.1654442224,0.4039925184
400137271,1.4086938776,0.0726174814,0.1994048135,0.3107500472,0.0288172067,0.1655448895,0.3996986250
400137271,1.4698979592,0.0719962749,0.1984718325,0.3126589634,0.0289373693,0.1652024415,0.4011553602
400137271,1.5311020408,0.0716679647,0.1993432987,0.3143048128,0.0288198136,0.1661221911,0.4007802206
400137271,1.5923061224,0.0709564125,0.1993083387,0.3123058819,0.0286219212,0.1668780674,0.4019317343
400137271,1.6535102041,0.0725088364,0.2013599203,0.3118794214,0.0285747756,0.1645834375,0.4028747218
400137271,1.7147142857,0.0727493883,0.1986236681,0.3123303777,0.0283313414,0.1655905779,0.4014573991
400137271,1.7759183673,0.0709245250,0.2004432373,0.3104913088,0.0286870905,0.1641186745,0.3999754829
400137271,1.8371224490,0.0714078748,0.2003836329,0.3123862154,0.0289716515,0.1654967978,0.4019315407
400137271,1.8983265306,0.0718152809,0.2009068370,0.3117539692,0.0289875452,0.1657297035,0.4017442334
400137271,1.9595306122,0.0716885732,0.1995971812,0.3137866001,0.0288227901,0.1649828360,0.4025284699
400137271,2.0207346939,0.0713465538,0.1987293337,0.3142453805,0.0290154320,0.1653172628,0.4018985601
400137271,2.0819387755,0.0715850642,0.2008241261,0.3110522565,0.0288931160,0.1665035969,0.4018992717
400137271,2.1431428571,0.0706921623,0.2001340507,0.3127360075,0.0288741646,0.1658802802,0.4034330011
400137271,2.2043469388,0.0718293521,0.1992022792,0.3123216216,0.0291132918,0.1660915584,0.4026131690
400137271,2.2655510204,0.0715041168,0.2007108509,0.3129958609,0.0279723710,0.1656003809,0.4014688500
400137271,2.3267551020,0.0719042965,0.1998725758,0.3130692062,0.0292302752,0.1644216045,0.4040744269
400137271,2.3879591837,0.0713456253,0.2005006132,0.3124832312,0.0293957057,0.1643307897,0.4025070819
400137271,2.4491632653,0.0711688804,0.2011953289,0.3122421050,0.0285741327,0.1648908766,0.4014044690
400137271,2.5103673469,0.0720091399,0.1987428317,0.3122503642,0.0290249094,0.1652275440,0.4040232038
400137271,2.5715714286,0.0721965703,0.1992747087,0.3106240395,0.0287431097,0.1646181832,0.4020361721
400137271,2.6327755102,0.0714186902,0.1991452202,0.3113396323,0.0284821367,0.1652726914,0.4043195978
400137271,2.6939795918,0.0710430311,0.1989523209,0.3112874223,0.0287643815,0.1661613943,0.4030955008
400137271,2.7551836735,0.0713981919,0.2001946743,0.3117793269,0.0285351091,0.1654317755,0.4002265813
400137271,2.8163877551,0.0714566099,0.1999990698,0.3131453074,0.0288472799,0.1646141773,0.4004084325
400137271,2.8775918367,0.0711985345,0.1988755952,0.3117322518,0.0291256870,0.1664963219,0.4018984968
400137271,2.9387959184,0.0722802061,0.2007212101,0.3134681060,0.0284783796,0.1649230526,0.4004350083
400137271,3.0000000000,0.0713640967,0.2001944225,0.3130302821,0.0295261054,0.1652055397,0.4035691375

