Seed,arrival rate,"(3,5)","(3,10)"
400137271,0.0010000000,0.0001998546,0.0000998868
400137271,0.0110604027,0.0022102145,0.0011045226
400137271,0.0211208054,0.0042276922,0.0021136798
400137271,0.0311812081,0.0062424948,0.0031180301
400137271,0.0412416107,0.0082664069,0.0041274332
400137271,0.0513020134,0.0102750408,0.0051503242
400137271,0.0613624161,0.0122774228,0.0061498548
400137271,0.0714228188,0.0143268528,0.0071317389
400137271,0.0814832215,0.0163313160,0.0081373396
400137271,0.0915436242,0.0183313827,0.0091577157
400137271,0.1016040268,0.0203734344,0.0101698144
400137271,0.1116644295,0.0223711119,0.0111815263
400137271,0.1217248322,0.0244130622,0.0122018451
400137271,0.1317852349,0.0263904552,0.0131881482
400137271,0.1418456376,0.0284432965,0.0142453512
400137271,0.1519060403,0.0304703695,0.0151906251
400137271,0.1619664430,0.0324620504,0.0162134720
400137271,0.1720268456,0.0345307884,0.0171787898
400137271,0.1820872483,0.0365398339,0.0182466232
400137271,0.1921476510,0.0384806400,0.0191997445
400137271,0.2022080537,0.0404595964,0.0202252028
400137271,0.2122684564,0.0424503949,0.0212373356
400137271,0.2223288591,0.0444295148,0.0222606899
400137271,0.2323892617,0.0465709513,0.0232505673
400137271,0.2424496644,0.0485059562,0.0241594510
400137271,0.2525100671,0.0506352212,0.0253149527
400137271,0.2625704698,0.0524864391,0.0263625053
400137271,0.2726308725,0.0545739365,0.0272858937
400137271,0.2826912752,0.0566025932,0.0282653484
400137271,0.2927516779,0.0587466487,0.0292744320
400137271,0.3028120805,0.0606556330,0.0302740634
400137271,0.3128724832,0.0627501996,0.0312111590
400137271,0.3229328859,0.0648559078,0.0323452920
400137271,0.3329932886,0.0667641590,0.0333111351
400137271,0.3430536913,0.0687408368,0.0343071634
400137271,0.3531140940,0.0706675731,0.0352758780
400137271,0.3631744966,0.0727414172,0.0363138415
400137271,0.3732348993,0.0747962782,0.0372268280
400137271,0.3832953020,0.0767327786,0.0383112932
400137271,0.3933557047,0.0787312456,0.0393571305
400137271,0.4034161074,0.0807547338,0.0403296792
400137271,0.4134765101,0.0827322701,0.0414875870
400137271,0.4235369128,0.0846773202,0.0424222843
400137271,0.4335973154,0.0869632315,0.0433496164
400137271,0.4436577181,0.0887656269,0.0444764880
400137271,0.4537181208,0.0909504499,0.0453840245
400137271,0.4637785235,0.0927469071,0.0464373179
400137271,0.4738389262,0.0947566975,0.0473726212
400137271,0.4838993289,0.0970238559,0.0483027224
400137271,0.4939597315,0.0987894058,0.0494789345
400137271,0.5040201342,0.1008302734,0.0503522871
400137271,0.5140805369,0.1030646539,0.0515156421
400137271,0.5241409396,0.1050005702,0.0524088387
400137271,0.5342013423,0.1069500185,0.0534491279
400137271,0.5442617450,0.1088031237,0.0544405990
400137271,0.5543221477,0.1109663408,0.0554000439
400137271,0.5643825503,0.1129568432,0.0565280127
400137271,0.5744429530,0.1150156093,0.0574288744
400137271,0.5845033557,0.1170521726,0.0585145218
400137271,0.5945637584,0.1189593070,0.0594008538
400137271,0.6046241611,0.1207554886,0.0603950725
400137271,0.6146845638,0.1232114894,0.0613423248
400137271,0.6247449664,0.1248848763,0.0625286617
400137271,0.6348053691,0.1268647821,0.0633463479
400137271,0.6448657718,0.1290862874,0.0645230649
400137271,0.6549261745,0.1311060294,0.0653451005
400137271,0.6649865772,0.1331524527,0.0664826268
400137271,0.6750469799,0.1351080558,0.0674265378
400137271,0.6851073826,0.1372039704,0.0685859542
400137271,0.6951677852,0.1390246420,0.0694272335
400137271,0.7052281879,0.1407548110,0.0706255002
400137271,0.7152885906,0.1432469699,0.0714468873
400137271,0.7253489933,0.1451104991,0.0727220707
400137271,0.7354093960,0.1473100482,0.0735074202
400137271,0.7454697987,0.1492128760,0.0746188685
400137271,0.7555302013,0.1513495843,0.0754132219
400137271,0.7655906040,0.1529762934,0.0765580466
400137271,0.7756510067,0.1555031425,0.0776049042
400137271,0.7857114094,0.1573059112,0.0783718197
400137271,0.7957718121,0.1597435789,0.0797019970
400137271,0.8058322148,0.1610462433,0.0807303109
400137271,0.8158926174,0.1632455177,0.0815848678
400137271,0.8259530201,0.1655712169,0.0827605084
400137271,0.8360134228,0.1675479317,0.0836248365
400137271,0.8460738255,0.1699308311,0.0846060531
400137271,0.8561342282,0.1712641851,0.0855600576
400137271,0.8661946309,0.1734129614,0.0866129020
400137271,0.8762550336,0.1751436607,0.0877785685
400137271,0.8863154362,0.1769605798,0.0887608895
400137271,0.8963758389,0.1792657820,0.0896416710
400137271,0.9064362416,0.1813407185,0.0905261507
400137271,0.9164966443,0.1833787446,0.0916551539
400137271,0.9265570470,0.1854322321,0.0927480912
400137271,0.9366174497,0.1870818320,0.0937343820
400137271,0.9466778523,0.1896663276,0.0947971361
400137271,0.9567382550,0.1911492663,0.0957295709
400137271,0.9667986577,0.1932898623,0.0967605678
400137271,0.9768590604,0.1953192991,0.0978033657
400137271,0.9869194631,0.1975504157,0.0986478799
400137271,0.9969798658,0.1995391690,0.0998571749
400137271,1.0070402685,0.2014022897,0.1008186824
400137271,1.0171006711,0.2034724286,0.1019110478
400137271,1.0271610738,0.2052188626,0.1027918647
400137271,1.0372214765,0.2078641817,0.1036234356
400137271,1.0472818792,0.2095271072,0.1046087123
400137271,1.0573422819,0.2121969582,0.1060632464
400137271,1.0674026846,0.2134147803,0.1069025779
400137271,1.0774630872,0.2155398309,0.1078340828
400137271,1.0875234899,0.2170038834,0.1088600856
400137271,1.0975838926,0.2200492331,0.1099817272
400137271,1.1076442953,0.2220184937,0.1107873336
400137271,1.1177046980,0.2241532399,0.1118633226
400137271,1.1277651007,0.2257592323,0.1127920791
400137271,1.1378255034,0.2278535474,0.1136770367
400137271,1.1478859060,0.2300642716,0.1145863612
400137271,1.1579463087,0.2319061782,0.1157459482
400137271,1.1680067114,0.2339588024,0.1170090992
400137271,1.1780671141,0.2356399033,0.1177977238
400137271,1.1881275168,0.2380318642,0.1186348161
400137271,1.1981879195,0.2396801440,0.1197139885
400137271,1.2082483221,0.2414774675,0.1207756031
400137271,1.2183087248,0.2437705345,0.1221361097
400137271,1.2283691275,0.2458459984,0.1230225547
400137271,1.2384295302,0.2478424422,0.1239097997
400137271,1.2484899329,0.2508815812,0.1250295909
400137271,1.2585503356,0.2521445036,0.1258358729
400137271,1.2686107383,0.2538610863,0.1267936320
400137271,1.2786711409,0.2554128331,0.1279318499
400137271,1.2887315436,0.2578805957,0.1288331805
400137271,1.2987919463,0.2599273147,0.1299411704
400137271,1.3088523490,0.2624797745,0.1308909797
400137271,1.3189127517,0.2641562698,0.1317457864
400137271,1.3289731544,0.2664058902,0.1328521778
400137271,1.3390335570,0.2673523413,0.1341305230
400137271,1.3490939597,0.2704486071,0.1351586237
400137271,1.3591543624,0.2720346370,0.1357815185
400137271,1.3692147651,0.2743123494,0.1369074006
400137271,1.3792751678,0.2772332168,0.1379376009
400137271,1.3893355705,0.2786352777,0.1390100071
400137271,1.3993959732,0.2805950353,0.1402782211
400137271,1.4094563758,0.2821035376,0.1408165082
400137271,1.4195167785,0.2850493582,0.1421618002
400137271,1.4295771812,0.2868654615,0.1431518781
400137271,1.4396375839,0.2884131177,0.1444110029
400137271,1.4496979866,0.2910619362,0.1446973591
400137271,1.4597583893,0.2917110270,0.1460306090
400137271,1.4698187919,0.2935850821,0.1469555453
400137271,1.4798791946,0.2961450456,0.1482754823
400137271,1.4899395973,0.2986164773,0.1492322080
400137271,1.5000000000,0.3006295858,0.1500788922

