Seed,arrival rate,"(BEB,5,0.50,0.50)","(BEB,5,0.50,1.00)","(BEB,5,0.50,1.50)","(BEB,5,2.00,0.50)","(BEB,5,2.00,1.00)","(BEB,5,2.00,1.50)","(BEB,5,3.50,0.50)","(BEB,5,3.50,1.00)","(BEB,5,3.50,1.50)","(BEB,10,0.50,0.50)","(BEB,10,0.50,1.00)","(BEB,10,0.50,1.50)","(BEB,10,2.00,0.50)","(BEB,10,2.00,1.00)","(BEB,10,2.00,1.50)","(BEB,10,3.50,0.50)","(BEB,10,3.50,1.00)","(BEB,10,3.50,1.50)"
400137271,2.1215050505,0.9076439022,0.9751019439,0.9761652569,0.9793403132,0.9642380177,0.9915218051,0.9444816088,0.9810509551,0.9999182305,0.9281964480,0.9143544671,0.9894924748,0.9342857458,0.9973079475,0.9996906057,0.9210101790,0.9702159108,0.8960304337
400137271,2.1517979798,0.8702961842,0.9895848407,0.9809445071,0.9504924361,0.9218523411,0.9996865088,0.9908370479,0.9977297715,0.9976551873,0.9223657098,0.9866016268,0.9981316980,0.9820655188,0.9837712600,0.9997020725,0.9526931999,0.9154401151,0.9948955058
400137271,2.1820909091,0.8011091201,0.9932549965,0.9284249328,0.9760767095,0.9061755880,0.9990369180,0.9676340191,0.9939039922,0.9966097982,0.9349804639,0.9714134880,0.9877035851,0.9221771125,0.9966095179,0.9983869525,0.9842875647,0.9967420319,0.9997873412
400137271,2.2123838384,0.9793403132,0.9642380177,0.9915218051,0.9444816088,0.9810509551,0.9999182305,0.9751019439,0.9761652569,0.9997855291,0.9342857458,0.9973079475,0.9996906057,0.9210101790,0.9702159108,0.8960304337,0.9143544671,0.9894924748,0.9998273193
400137271,2.2426767677,0.9504924361,0.9218523411,0.9996865088,0.9908370479,0.9977297715,0.9976551873,0.9895848407,0.9809445071,0.9999163408,0.9820655188,0.9837712600,0.9997020725,0.9526931999,0.9154401151,0.9948955058,0.9866016268,0.9981316980,0.9984853679
400137271,2.2729696970,0.9760767095,0.9061755880,0.9990369180,0.9676340191,0.9939039922,0.9966097982,0.9932549965,0.9284249328,0.9981667701,0.9221771125,0.9966095179,0.9983869525,0.9842875647,0.9967420319,0.9997873412,0.9714134880,0.9877035851,0.9995423176
400137271,2.3032626263,0.9444816088,0.9810509551,0.9999182305,0.9751019439,0.9761652569,0.9997855291,0.9642380177,0.9915218051,0.9999872142,0.9210101790,0.9702159108,0.8960304337,0.9143544671,0.9894924748,0.9998273193,0.9973079475,0.9996906057,0.9999797486
400137271,2.3335555556,0.9908370479,0.9977297715,0.9976551873,0.9895848407,0.9809445071,0.9999163408,0.9218523411,0.9996865088,0.9999772432,0.9526931999,0.9154401151,0.9948955058,0.9866016268,0.9981316980,0.9984853679,0.9837712600,0.9997020725,0.9999872929
400137271,2.3638484848,0.9676340191,0.9939039922,0.9966097982,0.9932549965,0.9284249328,0.9981667701,0.9061755880,0.9990369180,0.9999833546,0.9842875647,0.9967420319,0.9997873412,0.9714134880,0.9877035851,0.9995423176,0.9966095179,0.9983869525,0.9999721933
400137271,2.3941414141,0.9751019439,0.9761652569,0.9997855291,0.9642380177,0.9915218051,0.9999872142,0.9810509551,0.9999182305,0.9999841396,0.9143544671,0.9894924748,0.9998273193,0.9973079475,0.9996906057,0.9999797486,0.9702159108,0.8960304337,0.9999731870
