Seed,arrival rate,"(3,5,1.00,0.50)","(3,5,1.00,0.75)","(3,5,1.00,1.00)","(3,5,1.00,1.25)","(3,5,1.00,1.50)","(3,5,1.00,2.00)","(3,5,1.00,3.00)","(5,5,1.00,0.50)","(5,5,1.00,0.75)","(5,5,1.00,1.00)","(5,5,1.00,1.25)","(5,5,1.00,1.50)","(5,5,1.00,2.00)","(5,5,1.00,3.00)","(7,5,1.00,0.50)","(7,5,1.00,0.75)","(7,5,1.00,1.00)","(7,5,1.00,1.25)","(7,5,1.00,1.50)","(7,5,1.00,2.00)","(7,5,1.00,3.00)","(5,10,1.00,0.50)","(5,10,1.00,0.75)","(5,10,1.00,1.00)","(5,10,1.00,1.25)","(5,10,1.00,1.50)","(5,10,1.00,2.00)","(5,10,1.00,3.00)","(10,10,1.00,0.50)","(10,10,1.00,0.75)","(10,10,1.00,1.00)","(10,10,1.00,1.25)","(10,10,1.00,1.50)","(10,10,1.00,2.00)","(10,10,1.00,3.00)","(20,10,1.00,0.50)","(20,10,1.00,0.75)","(20,10,1.00,1.00)","(20,10,1.00,1.25)","(20,10,1.00,1.50)","(20,10,1.00,2.00)","(20,10,1.00,3.00)"
400137271,1.0721224490,0.1523247576,0.1522918631,0.1524551530,0.1522489685,0.1522890568,0.9986318743,0.2077898762,0.2230421748,0.2229627061,0.2229363617,0.2229750355,0.2226880857,0.9988213908,0.2985049677,0.2839062087,0.2840734773,0.2841223078,0.2837963092,0.2835376080,0.9988652890,0.3724178409,0.0652508639,0.0652891580,0.0653239281,0.0652616096,0.0652139134,0.9986338689,0.1167641706,0.1636334748,0.1638299242,0.1639175777,0.1638384599,0.1635910727,0.9987455756,0.2454315976,0.3128900370,0.3130052100,0.3134587921,0.3131107617,0.3130461677,0.9987755012,0.4180809998
400137271,1.1435306122,0.1524449270,0.1521581349,0.1523550201,0.1522562704,0.1523878490,0.8892849171,0.2077717868,0.2227443846,0.2227297987,0.2229545039,0.2229555478,0.2230917844,0.9022990580,0.2981154631,0.2839584489,0.2839362767,0.2839648997,0.2841370814,0.2839725603,0.9070031527,0.3720243631,0.0652332001,0.0652699114,0.0653044895,0.0652319703,0.0652778559,0.8899441649,0.1168160023,0.1635223499,0.1636559428,0.1636795423,0.1636391247,0.1637450993,0.8984015639,0.2454614184,0.3134268620,0.3131807767,0.3130485197,0.3131487071,0.3128879811,0.9034264254,0.4180428987
400137271,1.2149387755,0.1522243324,0.1523367080,0.1523694826,0.1523919827,0.1522458625,0.7550224091,0.2080036908,0.2228273222,0.2231422128,0.2228654118,0.2227503881,0.2231053227,0.7856626003,0.2984465261,0.2840316014,0.2839558687,0.2839580458,0.2841102802,0.2839202343,0.7976905264,0.3729973771,0.0652348232,0.0652439883,0.0652764454,0.0652605347,0.0653496774,0.7521896240,0.1168258009,0.1636558893,0.1636652907,0.1637755103,0.1635914474,0.1637412116,0.7799934793,0.2453670409,0.3130557718,0.3131875445,0.3131973535,0.3132537669,0.3132582808,0.7928943976,0.4182004167
400137271,1.2863469388,0.1522645469,0.1524103313,0.1523385413,0.1521813600,0.1523907751,0.5595876958,0.2077698442,0.2229084831,0.2228774820,0.2231332007,0.2229832392,0.2228928821,0.6375066859,0.2984702207,0.2838963756,0.2840669409,0.2837899466,0.2838710703,0.2839714313,0.6659372434,0.3721283322,0.0652386424,0.0652985878,0.0652059391,0.0652330484,0.0653030509,0.1199957570,0.1166053614,0.1635591518,0.1635903501,0.1636582998,0.1637473248,0.1637635752,0.6289260710,0.2452936128,0.3133023477,0.3131253701,0.3130419539,0.3132314934,0.3131890158,0.6630037917,0.4181565235
400137271,1.3577551020,0.1521991947,0.1521620477,0.1522837692,0.1522105230,0.1523424402,0.2079396343,0.2080356690,0.2229069428,0.2228617364,0.2228772833,0.2230612796,0.2229772728,0.2988277882,0.2983073741,0.2838245816,0.2842041871,0.2839032265,0.2839343419,0.2842200193,0.4754413165,0.3722951362,0.0652796604,0.0652906139,0.0652191253,0.0652870376,0.0652620604,0.1167557318,0.1168372666,0.1637683490,0.1635672044,0.1638349703,0.1636467299,0.1637729622,0.2455724515,0.2455479698,0.3132054954,0.3132270784,0.3128997294,0.3132259010,0.3131857790,0.5004351283,0.4178380059
400137271,1.4291632653,0.1522911441,0.1521976426,0.1523313939,0.1523450860,0.1522279473,0.2078616174,0.2079380345,0.2230246650,0.2228732598,0.2229536589,0.2229409343,0.2228333303,0.2986025698,0.2984531175,0.2839577232,0.2840905863,0.2840525781,0.2839657867,0.2842557290,0.3721340099,0.3722656160,0.0652316077,0.0652949919,0.0651904757,0.0652296133,0.0652385230,0.1167187602,0.1168593307,0.1635924911,0.1638269719,0.1637618052,0.1637335976,0.1636004400,0.2454173826,0.2455447742,0.3132474868,0.3133574243,0.3128831841,0.3134745139,0.3134632137,0.4182128344,0.4187741476
400137271,1.5005714286,0.1523108372,0.1523434382,0.1522138129,0.1522906339,0.1522690912,0.2077867244,0.2076769013,0.2231490843,0.2231902230,0.2230641655,0.2228549321,0.2228216620,0.2984452792,0.2985186014,0.2842051563,0.2839396628,0.2841852877,0.2839757860,0.2837558837,0.3722652002,0.3725081533,0.0652675523,0.0652113387,0.0653392651,0.0651976237,0.0653149618,0.1167140059,0.1167361733,0.1637501134,0.1636846060,0.1638472649,0.1637688586,0.1637360908,0.2453122064,0.2454549717,0.3131901929,0.3133209989,0.3132458187,0.3133773587,0.3133801084,0.4179125685,0.4183083527
400137271,1.5719795918,0.1522918631,0.1524551530,0.1522489685,0.1522890568,0.9986318743,0.2077898762,0.2077392424,0.2229627061,0.2229363617,0.2229750355,0.2226880857,0.9988213908,0.2985049677,0.2986369017,0.2840734773,0.2841223078,0.2837963092,0.2835376080,0.9988652890,0.3724178409,0.3723691653,0.0652891580,0.0653239281,0.0652616096,0.0652139134,0.9986338689,0.1167641706,0.1168469869,0.1638299242,0.1639175777,0.1638384599,0.1635910727,0.9987455756,0.2454315976,0.2453023376,0.3130052100,0.3134587921,0.3131107617,0.3130461677,0.9987755012,0.4180809998,0.4188002796
400137271,1.6433877551,0.1521581349,0.1523550201,0.1522562704,0.1523878490,0.8892849171,0.2077717868,0.2079466825,0.2227297987,0.2229545039,0.2229555478,0.2230917844,0.9022990580,0.2981154631,0.2982047181,0.2839362767,0.2839648997,0.2841370814,0.2839725603,0.9070031527,0.3720243631,0.3722046500,0.0652699114,0.0653044895,0.0652319703,0.0652778559,0.8899441649,0.1168160023,0.1167544641,0.1636559428,0.1636795423,0.1636391247,0.1637450993,0.8984015639,0.2454614184,0.2457514490,0.3131807767,0.3130485197,0.3131487071,0.3128879811,0.9034264254,0.4180428987,0.4184637943
400137271,1.7147959184,0.1523367080,0.1523694826,0.1523919827,0.1522458625,0.7550224091,0.2080036908,0.2079130458,0.2231422128,0.2228654118,0.2227503881,0.2231053227,0.7856626003,0.2984465261,0.2984946319,0.2839558687,0.2839580458,0.2841102802,0.2839202343,0.7976905264,0.3729973771,0.3724802641,0.0652439883,0.0652764454,0.0652605347,0.0653496774,0.7521896240,0.1168258009,0.1167868754,0.1636652907,0.1637755103,0.1635914474,0.1637412116,0.7799934793,0.2453670409,0.2452902434,0.3131875445,0.3131973535,0.3132537669,0.3132582808,0.7928943976,0.4182004167,0.4181724359
