Seed,arrival rate,"(3,5)","(5,5)","(7,5)","(5,10)","(10,10)","(20,10)"
400137271,0.001,1.524607513,1.525907589,1.527948275,1.52667534,1.530834934,1.53997816
400137271,0.016141414,1.595717418,1.621095605,1.648841277,1.632111165,1.709810341,1.863857062
400137271,0.031282828,1.674441722,1.726249301,1.780399221,1.744801063,1.899666131,2.214910842
400137271,0.046424242,1.758690108,1.837875698,1.920674864,1.866975047,2.099318022,2.602813685
400137271,0.061565657,1.854541283,1.957130319,2.083438506,2.003563023,2.334000755,3.036113156
400137271,0.076707071,1.956962116,2.102232812,2.25895471,2.143348926,2.567724002,3.513539529
400137271,0.091848485,2.068478853,2.250898288,2.459002822,2.311553339,2.848471927,4.063268064
400137271,0.106989899,2.192156003,2.403855259,2.672468011,2.483009821,3.151459484,4.655755414
400137271,0.122131313,2.338110248,2.605117658,2.916099134,2.656687082,3.455162315,5.284337033
400137271,0.137272727,2.494508359,2.802507639,3.182737729,2.869880294,3.818182038,6.072011552
400137271,0.152414141,2.666563151,3.047211986,3.474376534,3.1090778,4.2271048,6.914787125
400137271,0.167555556,2.871646155,3.295609039,3.831320274,3.358508809,4.655905941,7.840707495
400137271,0.18269697,3.111788114,3.591338403,4.194608703,3.661772638,5.138805495,8.872170979
400137271,0.197838384,3.365664962,3.941747536,4.653107979,3.991481388,5.702050845,10.208816
400137271,0.212979798,3.690497494,4.31922275,5.170529414,4.399588949,6.38426134,11.59512922
400137271,0.228121212,4.063735971,4.767729648,5.739061654,4.873019694,7.143324494,13.29567967
400137271,0.243262626,4.53964246,5.323768912,6.412674181,5.456596451,8.100312341,15.29154625
400137271,0.25840404,5.136882486,6.009276371,7.265983058,6.154274072,9.16157651,17.56925521
400137271,0.273545455,5.929964128,6.794740924,8.228240988,7.067096754,10.45902897,20.47425869
400137271,0.288686869,6.941602956,7.66839058,9.476698139,8.337612139,11.95042723,23.93974605
400137271,0.303828283,8.565722652,8.976908586,10.89575928,11.96783603,14.16255832,28.41848683
400137271,0.318969697,11.18797328,10.77200175,13.01344927,132401.2031,16.98634147,33.88213196
400137271,0.334111111,15.62984574,13.17340122,15.68620323,223346.8674,20.99490514,41.22256982
400137271,0.349252525,49.99094447,16.83086911,19.40830808,282806.4762,27.74513428,50.7995367
400137271,0.364393939,55684.17706,23.50380264,24.50363354,345253.8603,43.50489842,65.58180083
400137271,0.379535354,111833.9332,41.84606976,33.24726152,400605.6006,163.8017701,84.56516346
400137271,0.394676768,160379.5145,275.5883613,51.61812832,453463.2319,47334.01176,124.9935162
400137271,0.409818182,205509.5933,40201.71528,107.4349987,498015.7306,95582.23373,203.0784626
400137271,0.424959596,253867.4003,80401.6181,5838.085782,542992.824,137936.4981,469.4238849
400137271,0.44010101,294670.3591,121923.18,43582.86073,580737.2806,178010.9414,11670.19821
400137271,0.455242424,330286.6056,161336.2226,80682.00668,620332.9708,216132.4217,50391.4086
400137271,0.470383838,368891.1567,193354.4143,119659.6373,655277.3554,249580.9564,83235.21255
400137271,0.485525253,400024.7095,228828.4423,151750.9231,689186.7872,285180.3834,118076.3587
400137271,0.500666667,430983.0578,259535.1349,179248.0294,700000.0398,316194.1493,146116.3186
400137271,0.515808081,459783.2512,287374.2862,207689.122,700000.5325,344258.1911,176000.7533
400137271,0.530949495,486080.6199,314624.3347,236486.9598,700000.6566,371344.8232,204603.6065
400137271,0.546090909,512317.8254,342196.6416,263487.385,700000.6185,398396.9305,231571.2245
400137271,0.561232323,539838.6386,365880.5559,288545.5711,700000.2323,423905.1768,256970.1666
400137271,0.576373737,558503.6793,390808.3411,312145.7984,700000.1071,445649.9484,277592.1645
400137271,0.591515152,582257.3715,410187.6509,333315.2657,700000.7539,468216.6189,302137.6296
400137271,0.606656566,605887.7018,435139.0898,356124.0139,700000.5627,493396.6374,325427.6442
400137271,0.62179798,621752.119,452983.1577,377955.2441,700000.7875,511439.3199,342343.9754
400137271,0.636939394,644854.3683,472804.0568,395290.8307,700000.2391,531113.7,360483.8483
400137271,0.652080808,662677.2654,493036.7429,414617.5861,700000.1763,546300.0701,379635.0646
