Seed,arrival rate,"(3,5)","(5,5)","(7,5)","(5,10)","(10,10)","(20,10)"
400137271,0.0010000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.0110909091,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.0211818182,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.0312727273,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.0413636364,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.0514545455,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.0615454545,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.0716363636,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.0817272727,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.0918181818,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.1019090909,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.1120000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.1220909091,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.1321818182,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.1422727273,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.1523636364,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.1624545455,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.1725454545,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.1826363636,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.1927272727,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.2028181818,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.2129090909,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.2230000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.2330909091,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.2431818182,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.2532727273,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.2633636364,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.2734545455,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.2835454545,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.2936363636,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
400137271,0.3037272727,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
