Seed,arrival rate,"(3,5)","(5,5)","(7,5)","(5,10)","(10,10)","(20,10)"
400137271,0.6770909091,1000001.4616176188,1000000.9090375907,1000000.6167567649,1000008.1462175688,1000000.9197468593,869128.2329124516
400137271,0.6871818182,1000000.6688276348,1000000.2006757716,1000000.3964462255,1000004.9335884573,1000001.2517571619,883793.2487430349
400137271,0.6972727273,1000001.1700599334,1000001.0258070750,1000001.0064199057,1000002.9916959228,1000000.8068343552,886291.8771407977
400137271,0.7073636364,1000000.1454113293,1000000.2396407840,1000000.7974914620,1000000.9716213671,1000000.5995125258,903626.5498581277
400137271,0.7174545455,1000001.1400661746,1000000.5419423608,1000000.2414259430,1000006.0720459641,1000000.8342008680,908515.7028373395
400137271,0.7275454545,1000004.2635760226,1000000.3829833115,1000000.0028598404,1000002.2832631546,1000001.4432775069,918920.5825394003
400137271,0.7376363636,1000002.3347847452,1000001.3588226882,1000000.3066081355,1000006.5449653305,1000001.2532135680,930749.2611969457
400137271,0.7477272727,1000003.3050877743,1000001.7677193908,1000000.8029000593,1000003.4288679905,1000001.8521082840,938923.9882608274
400137271,0.7578181818,1000001.9546721327,1000001.1160325928,1000000.9713258978,1000003.0067258924,1000000.2470112038,947351.3056815703
400137271,0.7679090909,1000002.2086272578,1000000.2400451003,1000000.9213834238,1000002.5317237228,1000000.1688085158,957589.9382941431
400137271,0.7780000000,1000000.4749650758,1000000.8823196316,1000000.9435305162,1000005.5335076492,1000000.7813107570,964494.6675077428
400137271,0.7880909091,1000003.6594724981,1000001.7809661025,1000000.1438698701,1000003.4675488296,1000000.2192436708,971097.9157039151
400137271,0.7981818182,1000000.9585410594,1000000.9906797492,1000000.8653917928,1000003.6314087883,1000000.1104093811,980858.5622974850
400137271,0.8082727273,1000003.4521519655,1000000.4434053068,1000000.3592645979,1000000.6983861807,1000001.1974582584,991026.5848067263
400137271,0.8183636364,1000000.6305470653,1000000.5674334315,1000001.0802004522,1000000.2930412577,1000001.6624751764,996528.4365829021
400137271,0.8284545455,1000004.4714291620,1000000.4585066384,1000000.1671469732,1000007.7505156080,1000001.6158175860,1000000.0881008299
400137271,0.8385454545,1000000.0088338243,1000000.6060839533,1000000.9656740243,1000008.3112200601,1000001.0387824968,1000000.4782724736
400137271,0.8486363636,1000003.5486641617,1000000.1533869042,1000001.0268260778,1000004.4401150906,1000001.8071279465,1000000.5822820597
400137271,0.8587272727,1000002.1130781091,1000001.8694461706,1000000.3572345936,1000004.9291235924,1000001.7546899660,1000000.2347458533
400137271,0.8688181818,1000004.2796192548,1000001.7368929109,1000000.9235235779,1000001.1873923342,1000000.7540216843,1000000.8139990913
400137271,0.8789090909,1000003.0211557276,1000000.5739468335,1000000.0905055120,1000003.3814469321,1000000.4794299772,1000000.0132112815
400137271,0.8890000000,1000001.6989758167,1000001.8586672759,1000000.1459559989,1000002.8871389694,1000001.9097536467,1000001.0492950389
400137271,0.8990909091,1000000.8577641367,1000000.5413995871,1000000.2523010649,1000004.3314240164,1000001.1387350219,1000000.1821347161
400137271,0.9091818182,1000003.7470911223,1000000.0484978801,1000000.5859025120,1000000.7403879847,1000001.5573761095,1000000.2952134745
400137271,0.9192727273,1000004.5656192241,1000000.2483737516,1000000.5841419386,1000008.6555579054,1000001.2731511750,1000000.7246762007
400137271,0.9293636364,1000003.4041749457,1000001.2397008429,1000000.3707259793,1000009.1658377508,1000001.5389693567,1000000.6449239445
400137271,0.9394545455,1000004.1100155339,1000000.1640070587,1000000.6986645231,1000009.2628624450,1000001.4776480726,1000000.2174030705
400137271,0.9495454545,1000001.1881670282,1000001.2728547715,1000000.0773422474,1000001.1416938569,1000002.1908263338,1000000.2921462953
400137271,0.9596363636,1000002.6533509670,1000000.9672718551,1000000.8664031490,1000007.1781430298,1000000.7892023324,1000000.4061317662
400137271,0.9697272727,1000004.7394265800,1000000.8363827640,1000001.2499222961,1000009.4866643189,1000001.6642866342,1000000.8774713111
400137271,0.9798181818,1000004.4373295027,1000000.5925639819,1000000.1116565792,1000001.8677242032,1000001.3720068292,1000000.6074476984
400137271,0.9899090909,1000004.5586142185,1000000.1175787827,1000000.6707418736,1000003.1575353012,1000001.6042717510,1000000.1983045040
400137271,1.0000000000,1000002.9613184053,1000001.4467633421,1000001.2158069129,1000008.3278495430,1000000.8091779571,1000000.1503586321

