Seed,arrival rate,"(3,5)","(5,5)","(7,5)","(5,10)","(10,10)","(20,10)"
400137271,0.1753221477,0.0945531592,0.1752873002,0.1753108531,0.0493264896,0.1753380865,0.1754847247
400137271,0.1820268456,0.0945710475,0.1821840470,0.1820035014,0.0493354397,0.1819776366,0.1821286005
400137271,0.1887315436,0.0946561056,0.1887783865,0.1887090984,0.0491295949,0.1770720691,0.1886754574
400137271,0.1954362416,0.0944121624,0.1955506514,0.1954186207,0.0493560684,0.1772860940,0.1954559677
400137271,0.2021409396,0.0945637490,0.2015100680,0.2021613690,0.0493160828,0.1774766005,0.2021811135
400137271,0.2088456376,0.0944121187,0.2000223093,0.2088721305,0.0492846971,0.1774846057,0.2090539355
400137271,0.2155503356,0.0945576647,0.2001111417,0.2155746065,0.0492533605,0.1770176966,0.2154967390
400137271,0.2222550336,0.0946247243,0.1999564925,0.2222904559,0.0493164734,0.1772370479,0.2222250167
400137271,0.2289597315,0.0943865942,0.1999626786,0.2291545787,0.0493826065,0.1773794487,0.2287495324
400137271,0.2356644295,0.0945552034,0.2001019823,0.2354096884,0.0493631789,0.1770861503,0.2357342996
400137271,0.2423691275,0.0946231754,0.1997830452,0.2423200875,0.0493009421,0.1770906853,0.2423738016
400137271,0.2490738255,0.0945502397,0.2000074467,0.2490083363,0.0492691231,0.1770714128,0.2489752167
400137271,0.2557785235,0.0946178746,0.1998783713,0.2559651123,0.0493228966,0.1771701948,0.2558977138
400137271,0.2624832215,0.0945595373,0.1998640840,0.2626949217,0.0492133956,0.1770984569,0.2624707767
400137271,0.2691879195,0.0946144265,0.2000770620,0.2689529542,0.0493620743,0.1776154803,0.2693126171
400137271,0.2758926174,0.0946448704,0.1998705388,0.2689093311,0.0491776886,0.1772271668,0.2757484723
400137271,0.2825973154,0.0944179085,0.1999674059,0.2688963701,0.0493139769,0.1771936240,0.2825535230
400137271,0.2893020134,0.0945651168,0.1998675589,0.2689248932,0.0493088593,0.1774327838,0.2892285996
400137271,0.2960067114,0.0946042805,0.1999371158,0.2686386542,0.0492404208,0.1773686552,0.2963625964
400137271,0.3027114094,0.0945890533,0.1999967636,0.2691218956,0.0492533830,0.1771924962,0.3024855707
400137271,0.3094161074,0.0945987512,0.1999125221,0.2689730691,0.0493642746,0.1772529094,0.3092850741
400137271,0.3161208054,0.0946251155,0.2001026487,0.2690148189,0.0493485656,0.1772779161,0.3106606684
400137271,0.3228255034,0.0946136236,0.1999610210,0.2685171170,0.0493086819,0.1772359331,0.3111124007
400137271,0.3295302013,0.0947016014,0.2000687186,0.2686451343,0.0493097151,0.1771219742,0.3108840281
400137271,0.3362348993,0.0945788896,0.2000150653,0.2690976507,0.0493801120,0.1773759678,0.3109302939
400137271,0.3429395973,0.0947161458,0.1998899751,0.2687726735,0.0492476303,0.1773891090,0.3111046868
400137271,0.3496442953,0.0944646350,0.1998715113,0.2685441054,0.0492885258,0.1770870772,0.3107570616
400137271,0.3563489933,0.0944711401,0.1998381183,0.2690098347,0.0492404432,0.1773001606,0.3110057418
400137271,0.3630536913,0.0946089403,0.1998427883,0.2688391166,0.0491538383,0.1773433712,0.3108422909
400137271,0.3697583893,0.0946568301,0.2000105692,0.2688180875,0.0493573537,0.1771354151,0.3109518791
400137271,0.3764630872,0.0947599570,0.1997697101,0.2689336811,0.0492871640,0.1772272526,0.3104643714
400137271,0.3831677852,0.0947043494,0.1999839658,0.2688757715,0.0493343365,0.1770872754,0.3103991747
400137271,0.3898724832,0.0945753569,0.1998478964,0.2687405680,0.0492708298,0.1772196219,0.3106992990
400137271,0.3965771812,0.0947621329,0.1998550853,0.2687088947,0.0493601928,0.1772385855,0.3105302383
400137271,0.4032818792,0.0945197793,0.1997449040,0.2688670297,0.0492527432,0.1771254246,0.3108768437
400137271,0.4099865772,0.0946789788,0.1999951379,0.2688350655,0.0493115280,0.1770502742,0.3106805036
