Seed,arrival rate,"(3,5)","(3,10)"
400137271,0.0010000000,1.5241417920,1.5247054536
400137271,0.0110909091,1.5691457128,1.5744078717
400137271,0.0211818182,1.6166434917,1.6260473735
400137271,0.0312727273,1.6659626843,1.6799870778
400137271,0.0413636364,1.7227364668,1.7459412364
400137271,0.0514545455,1.7826373289,1.8051926965
400137271,0.0615454545,1.8432719534,1.8761940845
400137271,0.0716363636,1.9154671850,1.9436560857
400137271,0.0817272727,1.9913453672,2.0352654427
400137271,0.0918181818,2.0686971147,2.1187634933
400137271,0.1019090909,2.1645460014,2.2196955258
400137271,0.1120000000,2.2551949912,2.3211172254
400137271,0.1220909091,2.3550244231,2.4306386430
400137271,0.1321818182,2.4884176858,2.5808798791
400137271,0.1422727273,2.6250531129,2.7286932849
400137271,0.1523636364,2.8060389885,2.8755073285
400137271,0.1624545455,2.9977173371,3.1392933404
400137271,0.1725454545,3.1411767848,3.2972062761
400137271,0.1826363636,3.4215482816,3.5785450812
400137271,0.1927272727,3.7507324205,3.9949254564
400137271,0.2028181818,5.1820634070,4.4482349336
400137271,0.2129090909,4.5547739445,5.1833505559
400137271,0.2230000000,5.1487584524,6.2463624295
400137271,0.2330909091,5.6537138237,10.6973440095
400137271,0.2431818182,7.4567891999,17.1100158476
400137271,0.2532727273,94.4429684041,18.6033028105
400137271,0.2633636364,10.0603848338,16.5529501485
400137271,0.2734545455,17.7153109832,39.5462551221
400137271,0.2835454545,419.4806858154,169.6255336227
400137271,0.2936363636,81.2964943303,136.4967321115
400137271,0.3037272727,134.9415702287,1529.2902954499
400137271,0.3138181818,198.7011747742,1219.5553661745
400137271,0.3239090909,966.5115112305,40469.4777057548
400137271,0.3340000000,651.9430967769,60184.2289839954
400137271,0.3440909091,2498.9471692405,25029.7576722890
400137271,0.3541818182,4995.1159404460,18953.6607191422
400137271,0.3642727273,2542.8832158440,10563.2861129284
400137271,0.3743636364,2879.9970580274,10383.2093169240
400137271,0.3844545455,63809.4461962349,51287.6383513670
400137271,0.3945454545,6007.7036143452,27566.3562099609
400137271,0.4046363636,6260.2904285018,40463.2038425503
400137271,0.4147272727,133030.1492510798,74183.6136304540
400137271,0.4248181818,19801.5234066387,20615.5602446070
400137271,0.4349090909,44911.7409485398,75818.7655024968
400137271,0.4450000000,24896.9994500332,42851.3434700077
400137271,0.4550909091,26924.8920222287,42594.6701486510
400137271,0.4651818182,13685.0811416234,66313.9956447697
400137271,0.4752727273,10074.4648014519,20335.2027661123
400137271,0.4853636364,59519.5470288487,47639.6400237083
400137271,0.4954545455,48701.9573589812,105289.9469396631
400137271,0.5055454545,45023.4922737843,40390.0912963341
400137271,0.5156363636,72917.9710805263,56732.3234464333
400137271,0.5257272727,69093.1803494595,119239.9812883305
400137271,0.5358181818,23627.8982763971,105568.5781669394
400137271,0.5459090909,44887.7878389180,114535.5357879637
400137271,0.5560000000,44084.2383774346,93982.0620271779
400137271,0.5660909091,151562.1114471589,86210.4119680500
400137271,0.5761818182,183578.5570525615,99052.2365101170
400137271,0.5862727273,65175.4665765425,79131.7230048881
400137271,0.5963636364,3640.7769991824,87895.5987279803
400137271,0.6064545455,93709.2938582434,45098.3373752331
400137271,0.6165454545,157388.8723533353,121096.0586867565
400137271,0.6266363636,59261.7572541147,95527.4421067736
400137271,0.6367272727,126102.2375111578,53587.4935004631
400137271,0.6468181818,62589.0064406229,101018.0570864728
400137271,0.6569090909,221390.7361679767,70117.4402816139
400137271,0.6670000000,151742.3471513540,87237.3859532976
400137271,0.6770909091,110572.0390176604,108987.6568017664
400137271,0.6871818182,145689.0217267133,172621.6702424999
400137271,0.6972727273,79749.0621940645,75329.3480968190
400137271,0.7073636364,75243.2213082290,70065.4397836908
400137271,0.7174545455,135416.5051530954,152601.2604422617
400137271,0.7275454545,302152.6795058693,110227.9325696641
400137271,0.7376363636,145467.2687784513,89257.1862477105
400137271,0.7477272727,80963.3595072068,147653.2361544443
400137271,0.7578181818,144908.8838643110,165221.7311001317
400137271,0.7679090909,113005.0696513572,135606.9058630563
400137271,0.7780000000,121589.2637290769,74948.6441467159
400137271,0.7880909091,136484.6230642308,146119.9274149028
400137271,0.7981818182,209224.1451192516,127552.3706534553
400137271,0.8082727273,126151.7168025685,153240.0805683458
400137271,0.8183636364,148373.4653644273,150403.1632134810
400137271,0.8284545455,162430.0247127237,112824.0752741030
400137271,0.8385454545,214841.7113320565,176243.2159354870
400137271,0.8486363636,97166.9445934645,189173.4847655740
400137271,0.8587272727,53424.1841843587,136699.5632702872
400137271,0.8688181818,67430.1228073697,140648.9859338326
400137271,0.8789090909,157522.8589410891,147758.4003224191
400137271,0.8890000000,238162.4208798677,111756.3218587806
400137271,0.8990909091,167075.3724932413,107235.7734658963
400137271,0.9091818182,108164.5317946432,170694.8603098372
400137271,0.9192727273,120431.9542710784,147626.3498708460
400137271,0.9293636364,221063.5732824188,132004.6617736781
400137271,0.9394545455,67451.3207397891,134627.2066457540
400137271,0.9495454545,138434.7514774330,183895.2553121084
400137271,0.9596363636,136085.1218836643,212742.2662053609
400137271,0.9697272727,36361.1125523169,116464.0907452180
400137271,0.9798181818,83216.5197611558,57048.0999320961
400137271,0.9899090909,32075.4446745211,136615.1165700186
400137271,1.0000000000,140493.2251343222,149794.8994677353

