Seed,arrival rate,"(3,5)","(5,5)","(7,5)","(5,10)","(10,10)","(20,10)"
400137271,0.7184026846,4000000.7227858258,3610880.9311721437,2321700.0813837345,4000009.2243160224,4000001.8535162429,1824413.7694174468
400137271,0.7251073826,4000000.9645748236,3620736.9241108666,2337780.6467939112,4000005.5504412176,4000001.8061210755,1842939.4788021850
400137271,0.7318120805,4000003.3387072631,3641327.3075416489,2351605.0643601413,4000005.7638579756,4000000.4452931173,1848666.8453636093
400137271,0.7385167785,4000002.6109991679,3641953.7321180417,2364181.5139972037,4000000.8540295288,4000000.7731776843,1860727.0277118443
400137271,0.7452214765,4000003.7210916863,3661059.1349221570,2379504.8743980401,4000003.8088729656,4000000.0152469962,1869845.9840783519
400137271,0.7519261745,4000000.4117799206,3666557.1660052435,2392150.9028783338,4000008.4805628508,4000000.1684292038,1887371.4465254096
400137271,0.7586308725,4000004.1119372835,3682160.5006165630,2410317.6671999441,4000007.2352770800,4000000.4567869683,1898922.4131694098
400137271,0.7653355705,4000001.8445193944,3696805.2229132885,2412365.9156471719,4000000.1433603764,4000000.8312803372,1906893.5995181107
400137271,0.7720402685,4000003.5440177489,3700299.6703596124,2420970.5616772934,4000001.1231532097,4000000.8403562643,1921005.0623260972
400137271,0.7787449664,4000002.1668247650,3719961.3212410412,2446068.3228445309,4000000.5562013895,4000001.9784887838,1929913.8068835211
400137271,0.7854496644,4000003.0353731248,3727985.6562432917,2445672.0737086064,4000005.4357624981,4000001.9683910338,1945981.3405295026
400137271,0.7921543624,4000002.7594300974,3730514.7291764263,2458277.6247910010,4000006.2556145419,4000001.1074055121,1955831.8608526019
400137271,0.7988590604,4000000.5328763817,3751886.0511335582,2474361.3747912431,4000007.4409033326,4000001.2681644694,1959792.7401220619
400137271,0.8055637584,4000003.0025159558,3757197.3226087806,2472648.7084035487,4000004.2390085845,4000002.0110637937,1972904.6258448989
400137271,0.8122684564,4000003.4637186332,3772923.2592339003,2487575.7147277617,4000006.2045775563,4000000.1333811604,1985517.3952976733
400137271,0.8189731544,4000001.4858426517,3781454.2768696635,2495555.6612792164,4000000.7375367465,4000000.5285711857,1996694.2332221328
400137271,0.8256778523,4000003.2154161097,3785656.4448644365,2516003.3165953248,4000008.6159766661,4000001.2270801826,2008311.2894322495
