Seed,arrival rate,"(3,5)","(3,10)"
400137271,0.0010000000,0.0008026238,0.0009034948
400137271,0.0060404040,0.0049404956,0.0055745204
400137271,0.0110808081,0.0092175776,0.0104341650
400137271,0.0161212121,0.0136621413,0.0155107511
400137271,0.0211616162,0.0182775107,0.0208005782
400137271,0.0262020202,0.0230628962,0.0263173767
400137271,0.0312424242,0.0280210215,0.0320899202
400137271,0.0362828283,0.0331567749,0.0380908232
400137271,0.0413232323,0.0384771157,0.0444066062
400137271,0.0463636364,0.0440143027,0.0510481837
400137271,0.0514040404,0.0497273303,0.0579312869
400137271,0.0564444444,0.0556406874,0.0650958381
400137271,0.0614848485,0.0618065020,0.0725719886
400137271,0.0665252525,0.0682485016,0.0805157839
400137271,0.0715656566,0.0748677264,0.0886511366
400137271,0.0766060606,0.0816397583,0.0973364902
400137271,0.0816464646,0.0888114274,0.1064058786
400137271,0.0866868687,0.0962339091,0.1159974601
400137271,0.0917272727,0.1037421178,0.1256540350
400137271,0.0967676768,0.1115182601,0.1358281760
400137271,0.1018080808,0.1197431808,0.1467937062
400137271,0.1068484848,0.1281190055,0.1582947567
400137271,0.1118888889,0.1368882932,0.1699319339
400137271,0.1169292929,0.1455557131,0.1819127993
400137271,0.1219696970,0.1547976825,0.1948884464
400137271,0.1270101010,0.1639390759,0.2081396715
400137271,0.1320505051,0.1735813890,0.2211858338
400137271,0.1370909091,0.1833035280,0.2352695544
400137271,0.1421313131,0.1933565010,0.2490203466
400137271,0.1471717172,0.2034051478,0.2625486122
400137271,0.1522121212,0.2136750399,0.2750582028
400137271,0.1572525253,0.2234675401,0.2896223743
400137271,0.1622929293,0.2329502682,0.3013153313
400137271,0.1673333333,0.2432392134,0.3111022411
400137271,0.1723737374,0.2540533739,0.3203385343
400137271,0.1774141414,0.2627989871,0.3127015345
400137271,0.1824545455,0.2718236291,0.3325678665
400137271,0.1874949495,0.2754030982,0.3351582019
400137271,0.1925353535,0.2869254583,0.3408805491
400137271,0.1975757576,0.2872674808,0.3489191333
400137271,0.2026161616,0.2944269400,0.3539529651
400137271,0.2076565657,0.2954057835,0.3510659197
400137271,0.2126969697,0.3099193101,0.3601798932
400137271,0.2177373737,0.3161696210,0.3536584932
400137271,0.2227777778,0.3069033214,0.3491098512
400137271,0.2278181818,0.3114294316,0.3702048950
400137271,0.2328585859,0.2871251487,0.3375532673
400137271,0.2378989899,0.3217697857,0.3733020672
400137271,0.2429393939,0.3138530914,0.3470562524
400137271,0.2479797980,0.3286533791,0.3625701624
400137271,0.2530202020,0.3174768930,0.3652175112
400137271,0.2580606061,0.3336297575,0.3678903968
400137271,0.2631010101,0.3192473160,0.3871601835
400137271,0.2681414141,0.3336782921,0.3777420827
400137271,0.2731818182,0.3178421271,0.3872051552
400137271,0.2782222222,0.3391672164,0.3772949245
400137271,0.2832626263,0.3404389852,0.3778481926
400137271,0.2883030303,0.3277120862,0.3945518617
400137271,0.2933434343,0.3416372827,0.3710702509
400137271,0.2983838384,0.3095712267,0.3828048962
400137271,0.3034242424,0.3388372230,0.3736644703
400137271,0.3084646465,0.3485026623,0.3884152477
400137271,0.3135050505,0.3188416542,0.4042449536
400137271,0.3185454545,0.3256492434,0.3827876094
400137271,0.3235858586,0.3465419094,0.3956914341
400137271,0.3286262626,0.3299578987,0.3923822181
400137271,0.3336666667,0.3462697516,0.4057911471
400137271,0.3387070707,0.3318309348,0.3766987756
400137271,0.3437474747,0.3335852535,0.4057847980
400137271,0.3487878788,0.3199262386,0.3982114757
400137271,0.3538282828,0.3392091116,0.3899606033
400137271,0.3588686869,0.3612601272,0.3984300137
400137271,0.3639090909,0.3425112000,0.4017232704
400137271,0.3689494949,0.3648268082,0.4054428148
400137271,0.3739898990,0.3191190723,0.3921576981
400137271,0.3790303030,0.3146431389,0.3882805510
400137271,0.3840707071,0.3945241008,0.4257822658
400137271,0.3891111111,0.3365276318,0.3950125598
400137271,0.3941515152,0.3243795308,0.4361954750
400137271,0.3991919192,0.3856584495,0.3962056981
400137271,0.4042323232,0.3270276252,0.4227535850
400137271,0.4092727273,0.3685303192,0.3997145484
400137271,0.4143131313,0.3848257372,0.4264584571
400137271,0.4193535354,0.3225553706,0.4434168086
400137271,0.4243939394,0.3739041762,0.4146049061
400137271,0.4294343434,0.3526448897,0.3880798346
400137271,0.4344747475,0.3080189636,0.4509752011
400137271,0.4395151515,0.3394391698,0.4445561989
400137271,0.4445555556,0.4017840059,0.4256885347
400137271,0.4495959596,0.3495380517,0.4263106942
400137271,0.4546363636,0.3633598610,0.4307365148
400137271,0.4596767677,0.3608841275,0.4043615560
400137271,0.4647171717,0.3153235089,0.4290035940
400137271,0.4697575758,0.3857140335,0.4201837614
400137271,0.4747979798,0.4135058936,0.4384356183
400137271,0.4798383838,0.3609799388,0.4624988135
400137271,0.4848787879,0.3880816827,0.4287439999
400137271,0.4899191919,0.3994613995,0.4441699819
400137271,0.4949595960,0.3670553460,0.4317949274
400137271,0.5000000000,0.3809785620,0.4616473582

