Seed,arrival rate,"(3,5,1.00,0.50)","(3,5,1.00,0.75)","(3,5,1.00,1.00)","(3,5,1.00,1.25)","(3,5,1.00,1.50)","(3,5,1.00,2.00)","(3,5,1.00,3.00)","(5,5,1.00,0.50)","(5,5,1.00,0.75)","(5,5,1.00,1.00)","(5,5,1.00,1.25)","(5,5,1.00,1.50)","(5,5,1.00,2.00)","(5,5,1.00,3.00)","(7,5,1.00,0.50)","(7,5,1.00,0.75)","(7,5,1.00,1.00)","(7,5,1.00,1.25)","(7,5,1.00,1.50)","(7,5,1.00,2.00)","(7,5,1.00,3.00)","(5,10,1.00,0.50)","(5,10,1.00,0.75)","(5,10,1.00,1.00)","(5,10,1.00,1.25)","(5,10,1.00,1.50)","(5,10,1.00,2.00)","(5,10,1.00,3.00)","(10,10,1.00,0.50)","(10,10,1.00,0.75)","(10,10,1.00,1.00)","(10,10,1.00,1.25)","(10,10,1.00,1.50)","(10,10,1.00,2.00)","(10,10,1.00,3.00)","(20,10,1.00,0.50)","(20,10,1.00,0.75)","(20,10,1.00,1.00)","(20,10,1.00,1.25)","(20,10,1.00,1.50)","(20,10,1.00,2.00)","(20,10,1.00,3.00)"
400137271,1.9290204082,0.1397069704,0.2422165949,0.3497882990,0.4643673267,0.5821762524,0.8250639333,0.9999993230,0.1660148704,0.2792465376,0.3971390283,0.5180026552,0.6431296740,0.8948759044,0.9999993242,0.1829257767,0.3008742787,0.4243752822,0.5490027789,0.6757837377,0.9265666562,0.9999993238,0.0852102958,0.1835433896,0.2912259574,0.4050330432,0.5224682677,0.7593353150,0.9999993248,0.1459310731,0.2600143142,0.3804601010,0.5030645727,0.6238439989,0.8698200378,0.9999993239,0.1902193743,0.3123148767,0.4357433774,0.5615534652,0.6849710137,0.9316352497,0.9999889077
400137271,2.0004285714,0.1399919731,0.2421334292,0.3501812499,0.4644966732,0.5817947737,0.8256314850,0.9999988285,0.1663194708,0.2788307822,0.3970972124,0.5191499706,0.6434618708,0.8943794114,0.9999980681,0.1824429208,0.3007687507,0.4225924976,0.5475568202,0.6745322097,0.9302908243,0.9999956865,0.0849283434,0.1832442705,0.2910297941,0.4049631327,0.5212710812,0.7609052691,0.9999968178,0.1455581658,0.2608568762,0.3802460169,0.5010370286,0.6250994800,0.8746650543,0.9999820022,0.1904701931,0.3125910034,0.4356251307,0.5609779537,0.6837220294,0.9371754514,0.9999863862
400137271,2.0718367347,0.1399132171,0.2413408203,0.3503386937,0.4643644406,0.5825537529,0.8223984030,0.9999993230,0.1658085609,0.2784293309,0.3968826364,0.5196903336,0.6418429432,0.8934970340,0.9999993238,0.1825892734,0.3010796909,0.4238446012,0.5488701056,0.6756716562,0.9292505110,0.9999993241,0.0852696730,0.1830950637,0.2914010423,0.4045435897,0.5213143601,0.7617982359,0.9999966553,0.1458087532,0.2608508180,0.3802427864,0.5017687168,0.6240350730,0.8734962980,0.9999982043,0.1905643239,0.3129848292,0.4367056583,0.5603333558,0.6854081660,0.9335265176,0.9999946256
400137271,2.1432448980,0.1401504343,0.2419941986,0.3495810762,0.4655504921,0.5824314029,0.8236075413,0.9999985686,0.1661335837,0.2793230740,0.3971637676,0.5195811256,0.6432188925,0.8953068377,0.9999993228,0.1826796519,0.3011260666,0.4244548178,0.5487944056,0.6741512655,0.9316967862,0.9999993233,0.0853503802,0.1830376026,0.2910946311,0.4045927125,0.5220073459,0.7597154914,0.9999930216,0.1455881327,0.2609029493,0.3801778628,0.5024157590,0.6234507952,0.8736334956,0.9999984406,0.1897252188,0.3126523401,0.4359129217,0.5597299072,0.6849651597,0.9354006234,0.9999993231
400137271,2.2146530612,0.1398356138,0.2422747375,0.3503184648,0.4653810881,0.5825575330,0.8245578864,0.9999993238,0.1658409328,0.2789158615,0.3971693217,0.5203624748,0.6437753621,0.8919952919,0.9999990748,0.1823319130,0.3006211554,0.4244361056,0.5486945575,0.6752798789,0.9291171066,0.9999986334,0.0850958533,0.1825794232,0.2919126061,0.4050608635,0.5222562894,0.7609251715,0.9999920044,0.1455875842,0.2608141414,0.3810881828,0.5025732060,0.6253091345,0.8736341460,0.9999993237,0.1901963326,0.3121684539,0.4367295605,0.5596080474,0.6871572111,0.9354035815,0.9999868143
400137271,2.2860612245,0.1397155649,0.2421271791,0.3501715511,0.4651335269,0.5825678872,0.8244054071,0.9999985190,0.1660221865,0.2790581564,0.3971581301,0.5190964997,0.6423250070,0.8952069411,0.9999952568,0.1825189822,0.3008320855,0.4233523395,0.5477736529,0.6728364251,0.9265759126,0.9999972111,0.0850088146,0.1828338545,0.2909564726,0.4053172607,0.5218326010,0.7633095248,0.9999938816,0.1451939921,0.2607922580,0.3801775489,0.5011015882,0.6241850335,0.8732708592,0.9999985201,0.1902565398,0.3121828836,0.4362340389,0.5605359587,0.6847819623,0.9361845621,0.9999827930
400137271,2.3574693878,0.1399496023,0.2423129971,0.3507987100,0.4649070582,0.5833836748,0.8239270936,0.9999985520,0.1656607662,0.2791774182,0.3965097861,0.5199594572,0.6420255214,0.8942023158,0.9999985518,0.1821772381,0.3015160307,0.4241267554,0.5480132088,0.6738208037,0.9267452417,0.9999985517,0.0849482669,0.1828893616,0.2915577603,0.4052838032,0.5222329478,0.7620705334,0.9999985523,0.1458488315,0.2604252460,0.3797916544,0.5019269489,0.6240837523,0.8739186084,0.9999947612,0.1898381664,0.3127868220,0.4363870370,0.5609917062,0.6862533409,0.9379625942,0.9999936663
400137271,2.4288775510,0.1399402622,0.2416977324,0.3503526191,0.4651671726,0.5816614110,0.8241552273,0.9999975884,0.1658018460,0.2794616557,0.3969755992,0.5183102651,0.6426094932,0.8968645858,0.9999845126,0.1824552198,0.3011277984,0.4237973219,0.5500446559,0.6743021117,0.9294931450,0.9999954937,0.0850561225,0.1827777227,0.2906559369,0.4047786630,0.5225632460,0.7612905322,0.9999976612,0.1453492332,0.2605864568,0.3807426865,0.5023513121,0.6250940574,0.8702638407,0.9999827828,0.1900390635,0.3121458272,0.4363298709,0.5595025695,0.6857323852,0.9362072378,0.9999988210
400137271,2.5002857143,0.1398165782,0.2425608810,0.3502023706,0.4649572935,0.5829590333,0.8230315564,0.9999988929,0.1663073887,0.2794295606,0.3979682803,0.5189874005,0.6430101604,0.8937805464,0.9999988914,0.1824766543,0.3013302887,0.4227793681,0.5482056866,0.6751284414,0.9320500783,0.9999988921,0.0851449193,0.1826972827,0.2908824953,0.4051685135,0.5222324260,0.7611435438,0.9999988905,0.1458549592,0.2598993710,0.3804501193,0.5010722073,0.6231250017,0.8729982142,0.9999988911,0.1898719202,0.3121152077,0.4350980316,0.5618503717,0.6858423046,0.9337752854,0.9999907051
400137271,2.5716938776,0.1396304372,0.2420837021,0.3504185703,0.4644271568,0.5838156148,0.8241977984,0.9999973520,0.1659104596,0.2795638330,0.3969222524,0.5193730586,0.6420602459,0.8924512938,0.9999962802,0.1822338036,0.3018472979,0.4243721746,0.5497588923,0.6752623231,0.9295373711,0.9999921190,0.0850909919,0.1829938553,0.2909728892,0.4041650937,0.5209224604,0.7610140787,0.9999877719,0.1451036011,0.2604216219,0.3801612857,0.5018140076,0.6257307946,0.8730801457,0.9999959378,0.1900966200,0.3121039425,0.4354616298,0.5593764997,0.6837078807,0.9361427885,0.9999948867
