0.005,10.254477,400137271,10000000,10513144,0.048774,0.04881,1
0.025,11.360581,400137271,10000000,12840946,0.221197,0.221241,1
0.035,11.972284,400137271,10000000,14190175,0.295328,0.295287,1
0.055,13.332038,400137271,10000000,17333376,0.423175,0.423078,1
0.075,14.894197,400137271,10000000,21172017,0.527751,0.527678,1
0.095,16.69312,400137271,10000000,25860042,0.613384,0.613303,1
0.096,16.788662,400137271,10000000,26117843,0.617226,0.61712,1
0.097,16.885021,400137271,10000000,26378590,0.62103,0.620905,1
0.098,16.984044,400137271,10000000,26644542,0.624796,0.624689,1
0.099,17.083084,400137271,10000000,26912652,0.628533,0.628428,1
0.105,17.691606,400137271,10000000,28575818,0.650187,0.650054,1
0.115,18.766467,400137271,10000000,31578171,0.683489,0.683326,1
0.125,19.928062,400137271,10000000,34910777,0.713664,0.713556,1
0.135,21.17309,400137271,10000000,38585368,0.740891,0.740834,1
0.005,10.263419,400137271,10000000,10000000,0.051322,0,10
0.025,11.667898,400137271,10000000,10000000,0.291727,0,10
0.035,12.694215,400137271,10000000,10000001,0.444343,0,10
0.055,16.116458,400137271,10000000,10000178,0.88648,0.000018,10
0.075,24.447318,400137271,10000000,10015162,1.830965,0.001514,10
0.095,46.074286,400137271,10000000,10315171,4.243646,0.030553,10
0.096,47.523758,400137271,10000000,10352690,4.407142,0.034067,10
0.097,48.988604,400137271,10000000,10393398,4.572295,0.037851,10
0.098,50.452303,400137271,10000000,10437536,4.737346,0.041919,10
0.099,51.904704,400137271,10000000,10484873,4.901284,0.046245,10
0.105,60.411467,400137271,10000000,10832667,5.856501,0.076866,10
0.115,72.044062,400137271,10000000,11611830,7.136305,0.138809,10
0.125,79.730631,400137271,10000000,12533315,7.952596,0.202126,10
0.135,84.490598,400137271,10000000,13510524,8.443488,0.259836,10
0.005,10.263419,400137271,10000000,10000000,0.051322,0,100
0.025,11.667898,400137271,10000000,10000000,0.291727,0,100
0.035,12.694215,400137271,10000000,10000001,0.444343,0,100
0.055,16.120261,400137271,10000000,10000001,0.886705,0,100
0.075,25.02291,400137271,10000000,10000003,1.876909,0,100
0.095,105.612649,400137271,10000000,10000045,10.034192,0.000002,100
0.096,130.760523,400137271,10000000,10000168,12.554083,0.000015,100
0.097,170.62508,400137271,10000000,10000885,16.550894,0.000087,100
0.098,237.148862,400137271,10000000,10004309,23.233217,0.000425,100
0.099,348.348997,400137271,10000000,10016500,34.433254,0.001642,100
0.105,899.447459,400137271,10000000,10500925,89.944514,0.047694,100
0.115,965.236499,400137271,10000000,11501765,96.523643,0.13056,100
0.125,978.515784,400137271,10000000,12501208,97.851578,0.20007,100
0.135,984.236849,400137271,10000000,13501637,98.423685,0.259342,100
0.005,10.263419,400137271,10000000,10000000,0.051322,0,200
0.025,11.667898,400137271,10000000,10000000,0.291727,0,200
0.035,12.694215,400137271,10000000,10000001,0.444343,0,200
0.055,16.120261,400137271,10000000,10000001,0.886705,0,200
0.075,25.02291,400137271,10000000,10000003,1.876909,0,200
0.095,105.630895,400137271,10000000,10000020,10.035942,0,200
0.096,131.153051,400137271,10000000,10000025,12.591953,0,200
0.097,173.981482,400137271,10000000,10000030,16.877888,0,200
0.098,257.738317,400137271,10000000,10000168,25.260514,0.000014,200
0.099,474.397211,400137271,10000000,10002262,46.959712,0.000221,200
0.105,1899.138313,400137271,10000000,10500900,189.913794,0.047682,200
0.115,1965.159359,400137271,10000000,11501765,196.515922,0.130551,200
0.125,1978.463638,400137271,10000000,12501208,197.846364,0.200062,200
0.135,1984.197952,400137271,10000000,13501637,198.419795,0.259334,200
0.005,10.263419,400137271,10000000,10000000,0.051322,0,300
0.025,11.667898,400137271,10000000,10000000,0.291727,0,300
0.035,12.694215,400137271,10000000,10000001,0.444343,0,300
0.055,16.120261,400137271,10000000,10000001,0.886705,0,300
0.075,25.02291,400137271,10000000,10000003,1.876909,0,300
0.095,105.630895,400137271,10000000,10000020,10.035942,0,300
0.096,131.153051,400137271,10000000,10000025,12.591953,0,300
0.097,173.981482,400137271,10000000,10000030,16.877888,0,300
0.098,259.084951,400137271,10000000,10000033,25.392851,0,300
0.099,509.569123,400137271,10000000,10000319,50.450919,0.000029,300
0.105,2898.629039,400137271,10000000,10500900,289.862846,0.047673,300
0.115,2965.017257,400137271,10000000,11501765,296.501705,0.130542,300
0.125,2978.379815,400137271,10000000,12501208,297.837982,0.200054,300
