0.005,10.263419,400137271,10000000,10000000,0.051322,0,100
0.025,11.667898,400137271,10000000,10000000,0.291727,0,100
0.035,12.694215,400137271,10000000,10000001,0.444343,0,100
0.055,16.120261,400137271,10000000,10000001,0.886705,0,100
0.075,25.02291,400137271,10000000,10000003,1.876909,0,100
0.095,105.612649,400137271,10000000,10000045,10.034192,0.000002,100
0.096,130.760523,400137271,10000000,10000168,12.554083,0.000017,100
0.097,170.62508,400137271,10000000,10000885,16.550894,0.000103,100
0.098,237.148862,400137271,10000000,10004309,23.233217,0.000528,100
0.099,348.348997,400137271,10000000,10016500,34.433254,0.00217,100
0.105,899.447459,400137271,10000000,10500925,89.944514,0.049763,100
0.115,965.236499,400137271,10000000,11501765,96.523643,0.175993,100
0.125,978.515784,400137271,10000000,12501208,97.851578,0.361993,100
0.135,984.236849,400137271,10000000,13501637,98.423685,0.594512,100
0.005,10.263419,400137271,10000000,10000000,0.051322,0.802688,200
0.025,11.667898,400137271,10000000,10000000,0.291727,0.802688,200
0.035,12.694215,400137271,10000000,10000001,0.444343,0.802688,200
0.055,16.120261,400137271,10000000,10000001,0.886705,0.802688,200
0.075,25.02291,400137271,10000000,10000003,1.876909,0.802688,200
0.095,105.630895,400137271,10000000,10000020,10.035942,0.802687,200
0.096,131.153051,400137271,10000000,10000025,12.591953,0.802686,200
0.097,173.981482,400137271,10000000,10000030,16.877888,0.802686,200
0.098,257.738317,400137271,10000000,10000168,25.260514,0.802689,200
0.099,474.397211,400137271,10000000,10002262,46.959712,0.802742,200
0.105,1899.138313,400137271,10000000,10500900,189.913794,0.812306,200
0.115,1965.159359,400137271,10000000,11501765,196.515922,0.872171,200
0.125,1978.463638,400137271,10000000,12501208,197.846364,1.002505,200
0.135,1984.197952,400137271,10000000,13501637,198.419795,1.187557,200
0.005,10.263419,400137271,10000000,10000000,0.051322,1.603396,300
0.025,11.667898,400137271,10000000,10000000,0.291727,1.603396,300
0.035,12.694215,400137271,10000000,10000001,0.444343,1.603396,300
0.055,16.120261,400137271,10000000,10000001,0.886705,1.603396,300
0.075,25.02291,400137271,10000000,10000003,1.876909,1.603396,300
0.095,105.630895,400137271,10000000,10000020,10.035942,1.603393,300
0.096,131.153051,400137271,10000000,10000025,12.591953,1.603392,300
0.097,173.981482,400137271,10000000,10000030,16.877888,1.603391,300
0.098,259.084951,400137271,10000000,10000033,25.392851,1.603391,300
0.099,509.569123,400137271,10000000,10000319,50.450919,1.603374,300
0.105,2898.629039,400137271,10000000,10500900,289.862846,1.574613,300
0.115,2965.017257,400137271,10000000,11501765,296.501705,1.568135,300
0.125,2978.379815,400137271,10000000,12501208,297.837982,1.64282,300
0.135,2984.134881,400137271,10000000,13501637,298.413488,1.780419,300
0.005,10.263419,400137271,10000000,10000000,0.051322,2.403857,400
0.025,11.667898,400137271,10000000,10000000,0.291727,2.403857,400
0.035,12.694215,400137271,10000000,10000001,0.444343,2.403857,400
0.055,16.120261,400137271,10000000,10000001,0.886705,2.403857,400
0.075,25.02291,400137271,10000000,10000003,1.876909,2.403857,400
0.095,105.630895,400137271,10000000,10000020,10.035942,2.403853,400
0.096,131.153051,400137271,10000000,10000025,12.591953,2.403851,400
0.097,173.981482,400137271,10000000,10000030,16.877888,2.40385,400
0.098,259.084951,400137271,10000000,10000033,25.392851,2.40385,400
0.099,517.355575,400137271,10000000,10000064,51.223181,2.403844,400
0.105,3897.968352,400137271,10000000,10500900,389.796758,2.336857,400
0.115,3964.806755,400137271,10000000,11501765,396.480648,2.264041,400
0.125,3978.252288,400137271,10000000,12501208,397.825229,2.283082,400
0.135,3984.047647,400137271,10000000,13501637,398.404765,2.373232,400
0.005,10.263419,400137271,10000000,10000000,0.051322,3.204252,500
0.025,11.667898,400137271,10000000,10000000,0.291727,3.204252,500
0.035,12.694215,400137271,10000000,10000001,0.444343,3.204252,500
0.055,16.120261,400137271,10000000,10000001,0.886705,3.204252,500
0.075,25.02291,400137271,10000000,10000003,1.876909,3.204251,500
0.095,105.630895,400137271,10000000,10000020,10.035942,3.204246,500
0.096,131.153051,400137271,10000000,10000025,12.591953,3.204244,500
0.097,173.981482,400137271,10000000,10000030,16.877888,3.204243,500
0.098,259.084951,400137271,10000000,10000033,25.392851,3.204242,500
0.099,518.271381,400137271,10000000,10000040,51.313956,3.204239,500
0.105,4897.114546,400137271,10000000,10500900,489.711357,3.099061,500
0.115,4964.500638,400137271,10000000,11501765,496.45003,2.959911,500
0.125,4978.085886,400137271,10000000,12501208,497.808589,2.92331,500
0.135,4983.927091,400137271,10000000,13501637,498.392709,2.966014,500
0.005,10.263419,400137271,10000000,10000000,0.051322,4.004605,600
0.025,11.667898,400137271,10000000,10000000,0.291727,4.004605,600
0.035,12.694215,400137271,10000000,10000001,0.444343,4.004604,600
0.055,16.120261,400137271,10000000,10000001,0.886705,4.004604,600
0.075,25.02291,400137271,10000000,10000003,1.876909,4.004604,600
0.095,105.630895,400137271,10000000,10000020,10.035942,4.004597,600
0.096,131.153051,400137271,10000000,10000025,12.591953,4.004595,600
0.097,173.981482,400137271,10000000,10000030,16.877888,4.004593,600
0.098,259.084951,400137271,10000000,10000033,25.392851,4.004592,600
0.099,518.271381,400137271,10000000,10000040,51.313956,4.004589,600
0.105,5895.982157,400137271,10000000,10500900,589.598098,3.861227,600
0.115,5964.11289,400137271,10000000,11501765,596.411248,3.655745,600
0.125,5977.878569,400137271,10000000,12501208,597.787857,3.563507,600
0.135,5983.779773,400137271,10000000,13501637,598.377977,3.558767,600
0.005,10.263419,400137271,10000000,10000000,0.051322,4.804918,700
0.025,11.667898,400137271,10000000,10000000,0.291727,4.804918,700
0.035,12.694215,400137271,10000000,10000001,0.444343,4.804917,700
0.055,16.120261,400137271,10000000,10000001,0.886705,4.804917,700
0.075,25.02291,400137271,10000000,10000003,1.876909,4.804916,700
0.095,105.630895,400137271,10000000,10000020,10.035942,4.804908,700
0.096,131.153051,400137271,10000000,10000025,12.591953,4.804906,700
0.097,173.981482,400137271,10000000,10000030,16.877888,4.804903,700
0.098,259.084951,400137271,10000000,10000033,25.392851,4.804902,700
0.099,518.271381,400137271,10000000,10000040,51.313956,4.804898,700
0.105,6894.759465,400137271,10000000,10500900,689.475809,4.623354,700
0.115,6963.668653,400137271,10000000,11501765,696.366818,4.351545,700
0.125,6977.619436,400137271,10000000,12501208,697.761944,4.203671,700
0.135,6983.604457,400137271,10000000,13501637,698.360446,4.151489,700
0.005,10.263419,400137271,10000000,10000000,0.051322,5.60519,800
0.025,11.667898,400137271,10000000,10000000,0.291727,5.60519,800
0.035,12.694215,400137271,10000000,10000001,0.444343,5.60519,800
0.055,16.120261,400137271,10000000,10000001,0.886705,5.60519,800
0.075,25.02291,400137271,10000000,10000003,1.876909,5.605189,800
0.095,105.630895,400137271,10000000,10000020,10.035942,5.605179,800
0.096,131.153051,400137271,10000000,10000025,12.591953,5.605176,800
0.097,173.981482,400137271,10000000,10000030,16.877888,5.605173,800
0.098,259.084951,400137271,10000000,10000033,25.392851,5.605172,800
0.099,518.271381,400137271,10000000,10000040,51.313956,5.605168,800
0.105,7893.405842,400137271,10000000,10500900,789.340427,5.385444,800
0.115,7963.165887,400137271,10000000,11501765,796.316534,5.04731,800
0.125,7977.308192,400137271,10000000,12501208,797.730819,4.843803,800
0.135,7983.395183,400137271,10000000,13501637,798.339518,4.744183,800
0.005,10.263419,400137271,10000000,10000000,0.051322,6.405423,900
0.025,11.667898,400137271,10000000,10000000,0.291727,6.405423,900
0.035,12.694215,400137271,10000000,10000001,0.444343,6.405422,900
0.055,16.120261,400137271,10000000,10000001,0.886705,6.405422,900
0.075,25.02291,400137271,10000000,10000003,1.876909,6.405421,900
0.095,105.630895,400137271,10000000,10000020,10.035942,6.40541,900
0.096,131.153051,400137271,10000000,10000025,12.591953,6.405407,900
0.097,173.981482,400137271,10000000,10000030,16.877888,6.405404,900
0.098,259.084951,400137271,10000000,10000033,25.392851,6.405402,900
0.099,518.271381,400137271,10000000,10000040,51.313956,6.405397,900
0.105,8891.725891,400137271,10000000,10500900,889.172412,6.147496,900
0.115,8962.603343,400137271,10000000,11501765,896.260273,5.743041,900
0.125,8976.952894,400137271,10000000,12501208,897.695289,5.483903,900
0.135,8983.15261,400137271,10000000,13501637,898.315261,5.336846,900
0.005,10.263419,400137271,10000000,10000000,0.051322,7.205616,1000
0.025,11.667898,400137271,10000000,10000000,0.291727,7.205616,1000
0.035,12.694215,400137271,10000000,10000001,0.444343,7.205615,1000
