Seed,arrival rate,"(3,5)","(3,10)"
400137271,0.0010000000,-1.0000000000,0.0001002530
400137271,0.0110604027,-1.0000000000,0.0011565765
400137271,0.0211208054,-1.0000000000,0.0023043331
400137271,0.0311812081,-1.0000000000,0.0035611032
400137271,0.0412416107,-1.0000000000,0.0049155801
400137271,0.0513020134,-1.0000000000,0.0064456834
400137271,0.0613624161,-1.0000000000,0.0080319096
400137271,0.0714228188,-1.0000000000,0.0098172176
400137271,0.0814832215,-1.0000000000,0.0117857724
400137271,0.0915436242,-1.0000000000,0.0139196455
400137271,0.1016040268,-1.0000000000,0.0163040840
400137271,0.1116644295,-1.0000000000,0.0188682665
400137271,0.1217248322,-1.0000000000,0.0215810021
400137271,0.1317852349,-1.0000000000,0.0245655154
400137271,0.1418456376,-1.0000000000,0.0275537116
400137271,0.1519060403,-1.0000000000,0.0305912894
400137271,0.1619664430,-1.0000000000,0.0331970555
400137271,0.1720268456,-1.0000000000,0.0357547765
400137271,0.1820872483,-1.0000000000,0.0373049001
400137271,0.1921476510,-1.0000000000,0.0395077571
400137271,0.2022080537,-1.0000000000,0.0399399961
400137271,0.2122684564,-1.0000000000,0.0399093392
400137271,0.2223288591,-1.0000000000,0.0425544238
400137271,0.2323892617,-1.0000000000,0.0407612767
400137271,0.2424496644,-1.0000000000,0.0454812191
400137271,0.2525100671,-1.0000000000,0.0433481236
400137271,0.2625704698,-1.0000000000,0.0419792668
400137271,0.2726308725,-1.0000000000,0.0426219915
400137271,0.2826912752,-1.0000000000,0.0425642922
400137271,0.2927516779,-1.0000000000,0.0448332068
400137271,0.3028120805,-1.0000000000,0.0478680224
400137271,0.3128724832,-1.0000000000,0.0489815222
400137271,0.3229328859,-1.0000000000,0.0490559317
400137271,0.3329932886,-1.0000000000,0.0505251909
400137271,0.3430536913,-1.0000000000,0.0499525999
400137271,0.3531140940,-1.0000000000,0.0548533271
400137271,0.3631744966,-1.0000000000,0.0508667366
400137271,0.3732348993,-1.0000000000,0.0551418564
