Seed,arrival rate,"(3,5)","(3,10)"
400137271,0.0010000000,1.0112122405,1.0132145765
400137271,0.0110604027,1.1351984172,1.1519089367
400137271,0.0211208054,1.2768032439,1.3194458051
400137271,0.0311812081,1.4417600350,1.5234291934
400137271,0.0412416107,1.6364496448,1.7596357189
400137271,0.0513020134,1.8647318034,2.0640771344
400137271,0.0613624161,2.1952682554,2.4254033733
400137271,0.0714228188,2.5801043395,2.9093411515
400137271,0.0814832215,2.9419288861,3.5088153702
400137271,0.0915436242,3.5567029983,4.4275711300
400137271,0.1016040268,4.8806068390,6.1694061526
400137271,0.1116644295,6.2323582762,7.7067984314
400137271,0.1217248322,6.9152857211,20.6268934825
400137271,0.1317852349,11.1981897845,25.4860307029
400137271,0.1418456376,13.5186977088,78.6578774600
400137271,0.1519060403,23.1625232233,286.6564566295
400137271,0.1619664430,374.0512579691,802.3394401850
400137271,0.1720268456,319.5840106456,413.1697652444
400137271,0.1820872483,319.9978948005,871.6401342151
400137271,0.1921476510,258.0809870535,6733.9900749998
400137271,0.2022080537,762.0931299066,11752.4713723866
400137271,0.2122684564,1417.0991718048,460186.2374015473
400137271,0.2223288591,1994.5708075327,306119.0161888484
400137271,0.2323892617,18776.4039585782,1461382.0504830978
400137271,0.2424496644,84140.6772395344,42244.0480367756
400137271,0.2525100671,24137.2133290372,29453.4301047534
400137271,0.2625704698,20696.5873072627,46638.3509569168
400137271,0.2726308725,17532.8578904570,26096.6427334143
400137271,0.2826912752,162135.1751475042,42331.9788466886
400137271,0.2927516779,43383.9575955690,132774.4824844101
400137271,0.3028120805,51131.1771226161,17507.5080222586
400137271,0.3128724832,139801.9578404643,4081204.3957211706
400137271,0.3229328859,82655.5755290092,144072.4392226695
400137271,0.3329932886,125841.1536364020,275728.4143930037
400137271,0.3430536913,59802.4317851718,210408.1388116083
400137271,0.3531140940,63642.1728937990,564919.4262223041
400137271,0.3631744966,13082.7178107711,228716.9053578938
400137271,0.3732348993,227789.5432885760,375505.4090799819
400137271,0.3832953020,680234.1836351852,269565.7667442799
400137271,0.3933557047,1189997.7439887798,568163.1288188002
400137271,0.4034161074,232200.9251264444,40525.7932730520
