Seed,arrival rate,"(3,5)","(3,10)"
400137271,0.0010000000,0.0007997878,0.0008998849
400137271,0.0110604027,0.0088443074,0.0099558110
400137271,0.0211208054,0.0168989397,0.0190130416
400137271,0.0311812081,0.0249571514,0.0280683615
400137271,0.0412416107,0.0330029222,0.0371355729
400137271,0.0513020134,0.0410445887,0.0462298081
400137271,0.0613624161,0.0490793600,0.0552716447
400137271,0.0714228188,0.0571227902,0.0642820409
400137271,0.0814832215,0.0651637882,0.0733110171
400137271,0.0915436242,0.0732022582,0.0823628166
400137271,0.1016040268,0.0812571167,0.0914198144
400137271,0.1116644295,0.0893356143,0.1005071980
400137271,0.1217248322,0.0973916288,0.1095721506
400137271,0.1317852349,0.1054028732,0.1186075216
400137271,0.1418456376,0.1135048606,0.1277598514
400137271,0.1519060403,0.1215062665,0.1366997686
400137271,0.1619664430,0.1295050133,0.1458544469
400137271,0.1720268456,0.1377358402,0.1547283268
400137271,0.1820872483,0.1456144465,0.1640367082
400137271,0.1921476510,0.1536840424,0.1729776841
400137271,0.2022080537,0.1618196145,0.1816403854
400137271,0.2122684564,0.1698606913,0.1902007085
400137271,0.2223288591,0.1755462018,0.1992257633
400137271,0.2323892617,0.1854895390,0.2050974722
400137271,0.2424496644,0.1933952903,0.1842172760
400137271,0.2525100671,0.1961138421,0.2270165207
400137271,0.2625704698,0.1994461153,0.2317766268
400137271,0.2726308725,0.2128331699,0.2419305375
400137271,0.2826912752,0.2186981996,0.2510678879
400137271,0.2927516779,0.2336872935,0.2578688479
400137271,0.3028120805,0.2121475383,0.2417283886
400137271,0.3128724832,0.2359921685,0.2525232445
400137271,0.3229328859,0.2283570276,0.2764968431
400137271,0.3329932886,0.2563336853,0.2867718827
400137271,0.3430536913,0.2613054348,0.2699141125
400137271,0.3531140940,0.2579908845,0.2994226274
400137271,0.3631744966,0.2376134788,0.2986740922
400137271,0.3732348993,0.2461096073,0.2860477635
400137271,0.3832953020,0.2453556731,0.2716159445
400137271,0.3933557047,0.2434567829,0.3009599186
400137271,0.4034161074,0.2507529408,0.3505770201
400137271,0.4134765101,0.3063046380,0.3137923662
400137271,0.4235369128,0.2199918368,0.3316326620
400137271,0.4335973154,0.2741296266,0.3275426634
400137271,0.4436577181,0.2617069336,0.3250991384
400137271,0.4537181208,0.2744435338,0.2859106616
400137271,0.4637785235,0.2793627819,0.3696841332
400137271,0.4738389262,0.2471326102,0.3526585363
400137271,0.4838993289,0.2868398596,0.3107072043
400137271,0.4939597315,0.2962431854,0.3211512217
400137271,0.5040201342,0.2931960696,0.3330111642
400137271,0.5140805369,0.2396974117,0.3258730560
400137271,0.5241409396,0.3397662618,0.3698707695
400137271,0.5342013423,0.2922582816,0.3559869586
400137271,0.5442617450,0.3163815244,0.3555943045
400137271,0.5543221477,0.3134258891,0.3373587626
